#{"t_start": 1782838770.5955439, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
14.118626,1500,20.406531,0.0,0.0,14.118625908763901,14.118625908763901,0.0,0.0,0.0,0.0,0.04099747048789085,1500,0.6925834804746798,0.2089395925129891,0.5442512005790072,0.8177760805894311,0.833700610511005,0.6487711846381425,0.0,5.7343473515649634,0,0,0,0,0.0,0.0,0.0,0.0,4.0
24.496846,1500,39.774962,0.0,0.0,24.496845795485157,24.496845795485157,0.0,0.0,0.0,0.0,0.058975976356318835,1500,1.0936138180615915,0.23787378409209467,0.999630513754492,0.8237052513311307,0.7725099841455618,0.608765063126882,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
-4.805031,185,44.028316,0.0,1.0,-4.805030677930763,-4.805030677930763,0.0,0.0,0.0,1.0,0.026878737991539767,185,1.9975340960748929,0.2284534647240053,1.0296654374570926,0.8049091401535111,0.6505393929578163,0.48686101517161806,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
14.267602,1500,66.792865,0.0,0.0,14.267601560595088,14.267601560595088,0.0,0.0,0.0,0.0,0.09969777955335067,1500,1.5500409435516695,1.0891957511838406,2.0,0.810258237996449,0.6808227185805639,0.5354690424998602,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
-3.893426,606,78.180676,0.0,1.0,-3.8934258410017977,-3.8934258410017977,0.0,0.0,0.0,1.0,0.03643201523555485,606,1.0705619162590991,0.44347958047309716,1.027629620779779,0.8509559914494308,0.716941600216694,0.5758144439447044,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
36.434815,1500,100.091726,0.0,0.0,36.434814859331205,36.434814859331205,0.0,0.0,0.0,0.0,0.12829649023332618,1500,1.5100712321314524,0.3409493125580233,0.9940619002729568,0.8633833483209212,0.6644662723640601,0.5438884437680245,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
24.424239,823,115.241774,0.0,1.0,24.42423854013314,24.42423854013314,0.0,0.0,0.0,1.0,0.1130000205505823,823,2.8608261100107493,0.3976622334042312,2.0,0.8083725430496843,0.5970053474892968,0.4724725677494869,0.002764512497055489,3.4501840589622788,0,0,0,0,0.0,0.0,0.0,0.0,4.0
70.475763,1500,140.22086,0.0,0.0,70.47576294606095,70.47576294606095,0.0,0.0,0.0,0.0,0.23979466323027324,1500,3.618564154640786,0.604226250497889,2.0,0.7927450815811753,0.5309775264064471,0.4340342360337575,0.0,33.67585190921109,0,0,0,0,0.0,0.0,0.0,0.0,4.0
8.954843,349,149.104582,0.0,1.0,8.954843105617456,8.954843105617456,0.0,0.0,0.0,1.0,0.08609500472705069,349,4.4060985279235805,0.5127459216694314,1.0261344762552391,0.8391152896136472,0.42046951316830766,0.34731585607146126,0.0,20.68935847234162,0,0,0,0,0.0,0.0,0.0,0.0,4.0
73.859662,925,165.825151,1.0,0.0,73.85966233845801,73.85966233845801,0.0,0.0,0.0,0.0,0.2936463941686788,925,4.66977268938787,0.4761968545635588,1.4774108634093475,0.8021764872927923,0.4708930995013263,0.3718023485106391,0.014960583889047528,0.01143285022238167,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2.776284,140,167.75715,0.0,1.0,2.776284186541366,2.776284186541366,0.0,0.0,0.0,1.0,0.04490130014213319,140,6.204476021192868,0.39068440282151845,1.0396164329326292,0.7458330794104508,0.3714396959968976,0.3761588441474097,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,4.0
97.957424,1414,195.136566,0.0,1.0,97.95742357767995,97.95742357767995,0.0,0.0,0.0,1.0,0.39816788360844674,1414,5.682906713555401,0.5210875838794896,2.0,0.7553878352046013,0.44301933592878273,0.37811922738289055,0.0020316211257121615,1.2512322042764925,0,0,0,0,0.0,0.0,0.0,0.0,4.0
105.821725,1500,225.035648,0.0,0.0,105.82172523915493,105.82172523915493,0.0,0.0,0.0,0.0,0.3142377903567857,1500,4.4100933640893905,0.9278374402019097,2.0,0.6660649047394593,0.40640392287572225,0.3416487745046616,0.0,12.8076756339013,0,0,0,0,0.0,0.0,0.0,0.0,4.0
400.843886,1389,251.561632,1.0,0.0,400.8438860471933,400.8438860471933,0.0,0.0,0.0,0.0,0.9914246034602534,1389,15.123277883638206,0.38206845355476743,1.8344849775468828,0.6911883508401693,0.255615881572446,0.22413993370970692,0.011895132419946938,0.47144017882586925,0,0,0,0,0.0,0.0,0.0,0.0,4.0
453.848403,1341,280.423533,1.0,0.0,453.8484032182281,453.8484032182281,0.0,0.0,0.0,0.0,0.9933082461097367,1341,17.22945622262385,0.3163609342548413,1.0246262428288606,0.6594266287376861,0.22946696731245936,0.20839566699077086,0.0,17.58403886732892,0,0,0,0,0.0,0.0,0.0,0.0,4.0
236.105809,687,294.979019,0.0,1.0,236.10580872961634,236.10580872961634,1.0,1.0,0.0,0.0,0.8520520807848685,687,18.07992333670825,0.2968671684098049,0.9959871051651356,0.680332793245496,0.2105232862405902,0.19339385633038295,0.011722452988896884,0.4308489529946289,0,0,0,0,0.0,0.0,0.0,0.0,4.0
325.021959,846,313.280633,1.0,0.0,325.0219586533729,325.0219586533729,0.0,0.0,0.0,0.0,0.9901243826169043,846,18.759867484938248,0.31877294989310917,0.9741118380709749,0.6415605102280424,0.23116020065672854,0.2073321393195619,0.0067493394399566016,1.297383049411468,0,0,0,0,0.0,0.0,0.0,0.0,4.0
379.625353,988,337.028088,1.0,0.0,379.6253531281352,379.6253531281352,0.0,0.0,0.0,0.0,0.9907106746229991,988,21.25798114048717,0.3951185587762777,1.3165131265666241,0.6413945897561517,0.20411416327181134,0.1843366100479234,0.009137306560619438,1.3029151421639837,0,0,0,0,0.0,0.0,0.0,0.0,4.0
443.570649,1025,360.168549,1.0,0.0,443.5706487447041,443.5706487447041,0.0,0.0,0.0,0.0,0.9912636722415316,1025,21.733408688011206,0.3252243032271657,1.0200223901188035,0.6015927869081498,0.23200558150686867,0.20821001366871159,0.0012182806116028007,1.8220456739371564,0,0,0,0,0.0,0.0,0.0,0.0,4.0
231.70553,711,375.10928,0.0,1.0,231.70552980449722,231.70552980449722,0.0,0.0,0.0,1.0,0.718257365294439,711,22.148126345882936,0.4020757707434248,2.0,0.6113102308640835,0.24413684241044034,0.21893363746745007,0.011406089988381595,1.6914113039225207,0,0,0,0,0.0,0.0,0.0,0.0,4.0
356.243115,725,392.194277,1.0,0.0,356.2431149369604,356.2431149369604,0.0,0.0,0.0,0.0,0.9885091678137902,725,22.94386719617199,0.29704491153500756,1.0062131911531453,0.6256394590642945,0.23083416864789766,0.20449750094578184,0.017637687416478986,1.2170190083560062,0,0,0,0,0.0,0.0,0.0,0.0,4.0
226.821198,563,407.256766,0.0,1.0,226.82119790527713,226.82119790527713,1.0,1.0,0.0,0.0,0.7542028260499806,563,26.75697311296782,0.4601274693407821,0.9926187244649769,0.6315750226206402,0.21052713546617416,0.1840523083298922,0.04017854882937774,0.5801064115100945,0,0,0,0,0.0,0.0,0.0,0.0,4.0
122.182054,304,415.761965,0.0,1.0,122.1820538587267,122.1820538587267,1.0,1.0,0.0,0.0,0.24314728857933457,304,24.1187760046089,0.36565182545078656,0.9717875073018301,0.6468551780195221,0.18118228253565336,0.16617312870527567,0.10369114968901172,0.07380863571544606,0,0,0,0,0.0,0.0,0.0,0.0,4.0
32.08776,121,418.158804,0.0,1.0,32.0877602751849,32.0877602751849,1.0,1.0,0.0,0.0,0.10085871921133749,121,16.247496713779018,0.18750444997452462,0.8697754063579686,0.6265893851306813,0.18519708735883728,0.17819053624287123,0.013488266545749741,0.8937150727414486,0,0,0,0,0.0,0.0,0.0,0.0,4.0
282.662071,617,435.366409,0.0,1.0,282.66207111267346,282.66207111267346,0.0,0.0,0.0,1.0,0.7960976953520428,617,27.141476846573834,0.34782358168820104,1.032233620174627,0.5869086658403978,0.20368539011845518,0.18044916795177243,0.023936890556537548,1.6686643144153748,0,0,0,0,0.0,0.0,0.0,0.0,4.0
252.9043,671,454.603522,0.0,1.0,252.9042999093403,252.9042999093403,1.0,1.0,0.0,0.0,0.8750400733298161,671,22.215567129070692,0.3316659681858039,0.999673717795364,0.610209704056138,0.23720079118555243,0.20507644487741986,0.016540321743699224,0.370843455324936,0,0,0,0,0.0,0.0,0.0,0.0,4.0
199.398936,358,464.065527,0.0,1.0,199.39893598608975,199.39893598608975,1.0,1.0,0.0,0.0,0.5013286888323015,358,28.620145009887334,0.25660274722408166,0.971264757723033,0.5891962342130739,0.1896180541322218,0.17597408792493063,0.026690926085049665,0.27435339727456437,0,0,0,0,0.0,0.0,0.0,0.0,4.0
