#{"t_start": 1780068574.212019, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,curriculum_stage
-108.856286,600,25.12366,0.0,0.0,5.057971552967285,-108.85628637846567,0.0,0.0,0.0,0.0,0.09657877895238608,600,0.687283791695709,0.19912755857107256,0.3722099202646165,0.8141204096004366,0.7900134680854778,0.6059279596433044,0.0,nan,0.0
-117.914047,600,61.684903,0.0,0.0,6.284964090828654,-117.9140472180998,0.0,0.0,0.0,0.0,0.11582922973075939,600,0.7293100197918931,0.2583253485216638,0.5829056886611832,0.8226821107417345,0.8183788749575615,0.6192104217410087,0.0,nan,0.0
-91.114854,600,80.906323,0.0,0.0,7.42976639038823,-91.11485424086202,0.0,0.0,0.0,0.0,0.1166325638356284,600,0.7390726754848014,0.035805585148014255,0.1507413027805247,0.8294863561789195,0.8300544087588787,0.6463779676953951,0.0,nan,0.0
-83.901845,600,109.000684,0.0,0.0,9.78951213198525,-83.90184491898447,0.0,0.0,0.0,0.0,0.12712777143244414,600,0.8490121951609417,0.03850847920702511,0.1240718920373449,0.7706721472740173,0.7819639259700973,0.5720160096635422,0.0,nan,0.0
-151.595188,600,126.685555,0.0,0.0,10.245282672144118,-151.595187563722,0.0,0.0,0.0,0.0,0.16100948230672604,600,1.0547274172858991,0.37615767599426814,0.9992817769078358,0.8177228590535621,0.7769331268096964,0.6000721748918295,0.0,nan,0.0
-139.881833,600,159.616681,0.0,0.0,8.870135746229753,-139.88183285744608,0.0,0.0,0.0,0.0,0.15592683276632185,600,1.1449085830353731,0.4339719184780675,0.6710680944484102,0.8135582354975244,0.7870723016560077,0.6367334931095441,0.0,nan,0.0
-272.481176,422,173.276036,0.0,1.0,-5.386433808261152,-272.48117615326726,0.0,0.0,0.0,1.0,0.10787078000406894,422,1.0435051345122277,0.4025627658318382,1.0196360174088286,0.8035823916177756,0.7974318635619082,0.5725404007174958,0.0,nan,0.0
-235.592891,275,202.086441,0.0,1.0,-7.165470449337354,-235.59289107134498,0.0,0.0,0.0,1.0,0.09703234450362748,275,1.1699337476613463,0.40155625698653225,1.026233823446731,0.7450062214515426,0.826935321688652,0.6300010338696567,0.0,nan,0.0
-152.965983,600,222.495766,0.0,0.0,10.919631825662764,-152.96598349394858,0.0,0.0,0.0,0.0,0.258713069637649,600,1.4468462508709776,0.4558492260133586,0.9847993497464352,0.7784559884760529,0.7363912117729584,0.5584753792484601,0.0,nan,0.0
-82.30541,600,258.201282,0.0,0.0,12.850691840804233,-82.30540983576375,0.0,0.0,0.0,0.0,0.17550389154959253,600,1.1436566074020342,0.1703908913001292,0.3489062198719715,0.7461699633921186,0.7545435763398807,0.6018429051339627,0.0,nan,0.0
-265.54561,445,275.695472,0.0,1.0,1.463899307163846,-265.5456104514784,0.0,0.0,0.0,1.0,0.28197033922201953,445,2.144736277046352,0.46601758667467175,1.0513912580647427,0.7885395127400924,0.6464234948493122,0.5262224366155903,0.0,nan,0.0
-161.340552,600,313.7937,0.0,0.0,10.99206247166774,-161.34055193103237,0.0,0.0,0.0,0.0,0.2166124205474058,600,1.2901003233348227,0.4651271439237544,0.9973061777362163,0.8086969593881319,0.746793312182029,0.619524683902661,0.0,nan,0.0
-67.753901,600,332.071742,0.0,0.0,20.650653019601208,-67.75390139892411,0.0,0.0,0.0,0.0,0.23124255042708702,600,1.6233731107960712,0.1682762142757691,0.37078555503843086,0.8198865250994761,0.6950499127060175,0.5794117934505145,0.0,nan,0.0
-79.136699,600,367.598448,0.0,0.0,17.995695803236558,-79.13669887114565,0.0,0.0,0.0,0.0,0.26416035527021064,600,1.4707442215958102,0.15492479804854858,0.7759830143775436,0.8129402646298209,0.6946483196814855,0.600066544910272,0.0,nan,0.0
-152.378827,600,406.414214,0.0,0.0,15.741093095585363,-152.37882740660092,0.0,0.0,0.0,0.0,0.27071437971165047,600,1.9905044135877779,0.5075135480152778,0.9993017121157948,0.7809890107127527,0.6311542103687923,0.525926801164945,0.0,nan,0.0
-56.034583,600,427.11615,0.0,0.0,25.510938571590184,-56.03458346011024,0.0,0.0,0.0,0.0,0.33762922614410185,600,2.035865642233951,0.22023716216022915,0.4604389080932535,0.7607580374057095,0.6830652702848117,0.5551383465528488,0.0,nan,0.0
-109.344677,600,466.014028,0.0,0.0,15.713992421328028,-109.34467710306188,0.0,0.0,0.0,0.0,0.3039918510779816,600,1.718063188635377,0.3533882730705398,0.7412606725878276,0.7843116390518844,0.6701085059593122,0.5615054366985957,0.0,nan,0.0
-158.037226,600,491.310538,0.0,0.0,12.91138589781113,-158.0372264411842,0.0,0.0,0.0,0.0,0.25187353324101425,600,1.671674372844508,0.47333574804815903,0.9973850741426921,0.7552133556827902,0.6474877382069826,0.5539384772876899,0.0,nan,0.0
-83.662263,600,529.687244,0.0,0.0,15.630760392409067,-83.66226306150038,0.0,0.0,0.0,0.0,0.3574284326929832,600,1.8794726737784762,0.3160608970933074,0.6225485238887547,0.7908585927262902,0.6637426465749741,0.5541794361670812,0.0,nan,0.0
-36.255636,600,564.697867,0.0,0.0,34.03559936054293,-36.255636043855034,0.0,0.0,0.0,0.0,0.36502781932271844,600,2.5026015102428962,0.1388777701886605,0.39111904769600253,0.7789671088041117,0.6381370174388091,0.5029982201258342,0.0,nan,0.0
-12.35199,600,590.881135,0.0,0.0,47.55600973072509,-12.351989983162111,0.0,0.0,0.0,0.0,0.5621394044792634,600,3.645743758060861,0.17825207852860864,0.8248892593427246,0.760613981410861,0.5297038352489472,0.4570278893907865,0.0,nan,0.0
5.612541,600,634.091688,0.0,0.0,57.976965665502426,5.61254085674896,0.0,0.0,0.0,0.0,0.6488575792873587,600,4.380195576531546,0.2106120135549724,0.5819775534415195,0.7311942705263694,0.49436772589882216,0.41439743916193644,0.0,nan,0.0
6.845352,600,659.159333,0.0,0.0,63.607404101550294,6.845352458330479,0.0,0.0,0.0,0.0,0.6551501664981078,600,4.684531715054305,0.20325823698227288,0.6465696398682942,0.7110945728048682,0.4839211359620094,0.42998016585906346,0.0,nan,0.0
97.53311,532,704.686761,1.0,0.0,87.04535147080982,97.53310986113074,0.0,0.0,0.0,0.0,0.9453454246294555,532,5.722489515688915,0.20414155713482562,0.978469032735773,0.6935048053195154,0.466890953985372,0.4057610388985254,0.0,nan,1.0
-32.051984,1000,795.173638,0.0,0.0,106.20099993711577,-32.05198444819772,0.0,0.0,0.0,0.0,0.4383758594997965,1000,5.332804240535427,0.3123197868530669,0.7379035577773998,0.7078408216219395,0.4683382352292538,0.40747428774833677,0.0,nan,2.0
-14.719732,1000,858.320313,0.0,0.0,122.73284976168642,-14.719732369027517,0.0,0.0,0.0,0.0,0.32600666163081793,1000,5.68203090484665,0.2435464685706761,0.8632163889118771,0.7041918844431638,0.4718339490890503,0.3743778390288353,0.0007132057366510162,6.759201215914137,2.0
-224.592442,1000,912.239175,0.0,0.0,156.0593532985358,-224.59244174763325,0.0,0.0,0.0,0.0,0.3740679275697446,1000,7.338296775213558,0.24481457996218792,0.8266839879735993,0.6779520860016346,0.4133693826496601,0.3494416889548302,0.04000314648094377,0.6834109442292946,2.0
-157.55259,196,921.109878,0.0,1.0,28.996441576407413,-157.5525897482107,1.0,1.0,0.0,0.0,0.09157710149461626,196,8.780781370559344,0.1711249726416273,0.5615009917236874,0.6556518415977456,0.40322120822205837,0.34369121887245957,0.0047601999472911384,0.5360064826474951,2.0
63.765373,1000,965.195807,0.0,0.0,220.1346964991515,63.765372708570595,0.0,0.0,0.0,0.0,0.43732303564276476,1000,10.154829805446658,0.2153168031631362,0.8574807379873248,0.6719886817783117,0.4085062112212181,0.34684226429462434,0.0,15.339750190135707,2.0
51.310585,1000,1009.818138,0.0,0.0,199.67209982481822,51.310585069423226,0.0,0.0,0.0,0.0,0.4403196291907561,1000,9.505075606986573,0.2424690559300419,0.8102302247288914,0.6679109105654061,0.3960159345269203,0.33482137125730516,0.0,10.459844924532687,2.0
94.503471,1000,1049.075711,0.0,0.0,258.04716420183996,94.50347131952407,0.0,0.0,0.0,0.0,0.64291972517156,1000,11.92161534594113,0.23523188170175705,0.8447584183877375,0.6482224354147911,0.40776548558473585,0.3372336581349373,0.0,nan,2.0
83.373212,1000,1093.111845,0.0,0.0,263.5558987299302,83.37321176680588,0.0,0.0,0.0,0.0,0.48174112306852196,1000,12.202572768839142,0.24719811177638892,0.9091486887898623,0.6142850886061788,0.39154299223423006,0.34023749458789826,0.0,17.095529842080584,2.0
90.640702,1000,1134.604177,0.0,0.0,266.18321199593925,90.64070189861631,0.0,0.0,0.0,0.0,0.6952084004143252,1000,12.644258758593645,0.25261514632074933,1.001881797967818,0.5998084659203887,0.3913206053674221,0.3625114820599556,0.0,nan,2.0
121.30184,1000,1179.898867,0.0,0.0,325.31320468726057,121.3018395602132,0.0,0.0,0.0,0.0,0.6663956736557773,1000,15.239749738216894,0.2554578192334722,0.9229739093378463,0.6022169124409557,0.3937750750780106,0.31872063142061235,0.0,18.69833573882769,2.0
