#{"t_start": 1779897622.2829595, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_collision,episode_out_of_road,episode_mean_speed,episode_steering_variation,episode_ttc_risk,curriculum_stage
69.441127,152,81.43284,0.0,1.0,73.86083261684001,0.0,1.0,19.63989247066059,0.6749442379039369,0.0,2.0
13.717093,112,81.895304,0.0,1.0,16.79310343781289,0.0,1.0,8.13254031236623,0.8936961993375527,0.0,2.0
154.063834,555,84.725003,0.0,1.0,169.64389816074336,0.0,1.0,11.342380492423482,0.789673839791401,0.0,2.0
8.491039,119,85.159421,0.0,1.0,15.006592264699133,0.0,1.0,8.015347020472394,0.8756048246091154,0.0,2.0
13.254499,141,85.652547,0.0,1.0,20.338733551360704,0.0,1.0,7.9844904876051634,0.7543457847960452,0.0,2.0
112.373982,396,87.552385,0.0,1.0,130.00510694656793,0.0,1.0,12.584705966294253,0.7874379576456667,0.0,2.0
25.549964,159,88.326021,0.0,1.0,34.695576606103124,0.0,1.0,10.562693076947763,0.7865589233876774,0.0,2.0
24.446666,144,89.363004,0.0,1.0,29.33361755041065,0.0,1.0,9.442820753048302,0.7758200951955385,0.0,2.0
-0.197315,47,89.608303,0.0,1.0,1.734741575441662,0.0,1.0,8.66480829127523,0.7270313599642287,0.0,2.0
154.656913,413,91.559929,0.0,1.0,180.09047210033984,0.0,1.0,18.038067578597463,0.7578702427573123,0.0,2.0
74.911126,289,93.064992,0.0,1.0,92.08786986175373,0.0,1.0,13.100838680326556,0.8199544080297839,0.0,2.0
23.42893,136,93.775706,0.0,1.0,34.27859049834012,0.0,1.0,13.415557972737583,0.766022159553626,0.02185102515903296,2.0
8.378301,91,94.279898,0.0,1.0,13.483203622358545,0.0,1.0,10.953049456715869,0.7566138057672716,0.0,2.0
59.241143,309,95.455141,0.0,1.0,70.50307315791318,0.0,1.0,10.623337306628397,0.808145439089502,0.0,2.0
52.449695,207,96.379499,0.0,1.0,58.69441016570259,0.0,1.0,11.600412674310936,0.7721646258940443,0.0,2.0
5.024195,135,96.886077,0.0,1.0,14.608339121148262,0.0,1.0,6.445830682604106,0.8359372372428576,0.0,2.0
111.543065,334,98.071398,0.0,1.0,126.32719067423352,0.0,1.0,14.57484391714596,0.7918629500858798,0.0,2.0
139.483821,646,101.508746,0.0,1.0,181.45657228529086,0.0,1.0,11.556392660874511,0.8365325819320354,0.0,2.0
94.80939,614,104.302126,0.0,1.0,136.28285784467954,0.0,1.0,12.375065278499722,0.7725747109660788,0.0,2.0
70.926209,245,104.98141,0.0,1.0,78.50079126219153,0.0,1.0,16.627188407035028,0.7838732741925181,0.0007501955298909236,2.0
50.055972,306,106.02558,0.0,1.0,73.61402602541114,0.0,1.0,11.765234755738312,0.7778175382880993,0.0,2.0
32.407067,240,106.768186,0.0,1.0,57.17152165628628,0.0,1.0,12.736294282948505,0.7210382032518585,0.051327139361458,2.0
62.217166,256,107.912309,0.0,1.0,73.27048975121312,0.0,1.0,12.252336101815324,0.7947078965953551,0.0,2.0
16.26375,114,108.54861,0.0,1.0,22.965042148964088,0.0,1.0,10.452951370518457,0.7781444948754812,0.0,2.0
180.309349,698,110.65106,0.0,1.0,208.6459697040613,0.0,1.0,11.693966138063233,0.7709375481444136,0.0,2.0
146.634026,584,112.265736,0.0,1.0,178.25667622576123,0.0,1.0,12.838227354005152,0.7524114305421404,0.0,2.0
61.302636,202,112.903254,0.0,1.0,69.71048231151204,0.0,1.0,15.376770520166811,0.6844416575709192,0.0,2.0
43.402573,204,113.701149,0.0,1.0,54.348893926823585,0.0,1.0,11.700535379847032,0.7177128364496371,0.0,2.0
19.090785,113,114.248267,0.0,1.0,26.258813524762438,0.0,1.0,12.745073272251512,0.7548442187562453,0.0,2.0
264.785942,1000,119.300284,0.0,0.0,289.8541101620077,0.0,0.0,10.83813689734542,0.7973403100296855,0.0,2.0
72.329981,420,120.583865,0.0,1.0,88.17763417401552,0.0,1.0,9.401678957680987,0.7748392930343038,0.005877776327432985,2.0
4.3651,108,120.999849,0.0,1.0,8.520565797297902,0.0,1.0,8.066940695734385,0.7234554300429644,0.0,2.0
76.439383,179,121.889222,0.0,1.0,81.79043493504534,0.0,1.0,17.462923500768788,0.6820623808066938,0.0,2.0
1.398321,41,122.190681,0.0,1.0,2.9964379141162967,0.0,1.0,10.924849125852662,0.7452958467893485,0.0,2.0
90.729544,418,124.460454,0.0,1.0,107.951041612075,0.0,1.0,12.773529972590953,0.7856093925829424,0.0,2.0
21.755091,121,125.073469,0.0,1.0,25.27703226866509,0.0,1.0,10.232326376801852,0.7827192864511624,0.0,2.0
3.063193,72,125.365013,0.0,1.0,5.779339022290607,0.0,1.0,8.344784959856348,0.6493742689490318,0.0,2.0
2.31729,74,125.673803,0.0,1.0,5.3759827988458735,0.0,1.0,7.412073738089798,0.7663940409752162,0.0,2.0
8.462059,86,125.998702,0.0,1.0,11.783375846187422,0.0,1.0,9.190288660957794,0.8227700636137364,0.0,2.0
19.429513,106,126.407853,0.0,1.0,22.582141016643185,0.0,1.0,11.18120065048549,0.7685744957822673,0.0,2.0
11.086564,76,126.748545,0.0,1.0,13.591234102467581,0.0,1.0,10.361137177298975,0.7615966271413,0.0,2.0
4.265137,84,127.105248,0.0,1.0,7.662157657289104,0.0,1.0,9.33125201692853,0.7556703917327381,0.0,2.0
4.499077,173,127.642821,0.0,1.0,10.91409900851829,0.0,1.0,11.791522510484938,0.7806432277308724,0.0,2.0
72.142752,247,128.739791,0.0,1.0,84.39995934342045,0.0,1.0,16.208490101874325,0.7636389088051522,0.012243767750185371,2.0
308.407897,915,132.347912,0.0,1.0,337.71003718985935,0.0,1.0,15.106765962917118,0.7894080168562508,0.0,2.0
66.751439,244,133.595682,0.0,1.0,80.6068267270347,0.0,1.0,13.425855999470128,0.7520426845208543,0.0,2.0
170.759247,520,136.037286,0.0,1.0,203.79564748796867,0.0,1.0,15.076243012578324,0.7561184914639363,0.0,2.0
101.157353,314,137.510893,0.0,1.0,116.34031887178858,0.0,1.0,14.440546940832405,0.800956361256777,0.0,2.0
199.978494,556,139.481271,0.0,1.0,230.31847999113717,0.0,1.0,15.68051933909705,0.7399832693015714,0.000316996067836416,2.0
134.410198,401,140.934299,0.0,1.0,152.9179758015276,0.0,1.0,14.847381604108483,0.7513443624085173,0.0,2.0
489.942403,994,145.166886,1.0,0.0,536.9071760182674,0.0,0.0,19.772342488075548,0.7604146451432581,0.0,2.0
378.935145,702,148.299021,1.0,0.0,401.81759148709637,0.0,0.0,20.02288862787125,0.7693170485354727,0.0019342361677671613,2.0
50.844456,174,149.043841,0.0,1.0,55.611018153568004,0.0,1.0,12.98168783172175,0.8026754059668245,0.0,2.0
68.815038,215,149.665869,0.0,1.0,77.77833956151316,0.0,1.0,15.828520573298649,0.706447883678037,0.0,2.0
198.510291,489,152.250214,0.0,1.0,217.57099977002576,1.0,0.0,16.422103886099958,0.7293245463435879,0.0,2.0
52.638243,181,153.115748,0.0,1.0,61.40146257575134,0.0,1.0,13.693723331968688,0.7407499566591905,0.002552735128505247,2.0
180.067557,671,155.656928,0.0,1.0,208.22339831683587,0.0,1.0,12.875681660153628,0.756509927186099,0.0,2.0
199.197459,597,157.727988,0.0,1.0,222.31828760778816,1.0,0.0,13.793064037097626,0.7588527325784141,0.0,2.0
213.171221,421,159.93039,0.0,1.0,238.28914660427682,1.0,0.0,20.916985308603323,0.7370592286885492,0.02149915290430346,2.0
176.069845,525,161.815523,0.0,1.0,209.39138262572249,0.0,1.0,14.786766867783271,0.7717304611915634,0.0,2.0
63.985033,157,162.582535,0.0,1.0,71.83833144736492,0.0,1.0,18.504511376536794,0.7149180970184362,0.0,2.0
38.096769,149,163.258402,0.0,1.0,43.53196807638204,0.0,1.0,12.112919038237505,0.7625110570416355,0.0,2.0
85.86198,259,164.306563,0.0,1.0,98.71636443893196,0.0,1.0,15.836331480079394,0.7354473594187769,0.0,2.0
163.849058,671,167.205172,0.0,1.0,188.86577124684845,0.0,1.0,12.608535340990878,0.7231220956308831,0.0,2.0
341.126916,1000,172.03993,0.0,0.0,376.7294439760696,0.0,0.0,14.29124586734493,0.7384669554643333,0.0012029873229969926,2.0
148.390633,446,173.339881,0.0,1.0,179.9830689745912,0.0,1.0,15.28301338356808,0.6912639169815944,0.0,2.0
138.361166,398,174.712079,0.0,1.0,164.56293706841768,0.0,1.0,16.086459533459006,0.7237731556702948,0.0,2.0
485.897326,886,179.487476,0.0,1.0,528.043460283509,0.0,1.0,21.41856102931307,0.7108340341068013,0.0,2.0
28.027869,117,180.105432,0.0,1.0,39.56245000687598,1.0,0.0,14.329760290612715,0.6679565865132544,0.10279463126254708,2.0
199.963275,550,182.294604,0.0,1.0,233.59729994336297,1.0,0.0,17.856047139880083,0.7166484910791571,0.008771481333618615,2.0
213.557979,490,184.628566,0.0,1.0,235.64516716079078,0.0,1.0,18.698043063629264,0.7044068555442654,0.0,2.0
388.597181,1000,188.773826,0.0,0.0,426.61663893645067,0.0,0.0,16.184903854797554,0.7080967924669385,0.0,2.0
30.787527,146,189.352581,0.0,1.0,41.22808117217609,0.0,1.0,13.951678517160572,0.7174858783614145,0.0,2.0
-2.897437,55,189.575514,0.0,1.0,1.1176055075794515,0.0,1.0,11.087171192796557,0.6852568862113085,0.0,2.0
3.560718,102,190.033508,0.0,1.0,11.213813711985019,0.0,1.0,9.187271359607902,0.6069835544216866,0.0,2.0
3.868972,60,190.292866,0.0,1.0,9.098502660284145,0.0,1.0,11.996398542093301,0.6605045512318611,0.0,2.0
-2.083681,62,190.602049,0.0,1.0,3.239123811552222,0.0,1.0,11.199628566877657,0.6960307489479741,0.0,2.0
-2.379191,39,190.735418,0.0,1.0,0.9006320011552802,0.0,1.0,10.234357422824413,0.5718071239116864,0.0,2.0
-8.42537,57,191.089827,0.0,1.0,-5.888093664330107,0.0,1.0,14.86593920208452,0.49129863004935415,0.0,2.0
-4.620817,65,191.441313,0.0,1.0,-1.9768365859083565,0.0,1.0,13.333797725657302,0.515449070242735,0.0,2.0
-10.825505,74,191.768605,0.0,1.0,-7.312678481794633,0.0,1.0,13.868776843866902,0.5485526059527654,0.0,2.0
-1.455212,57,192.016888,0.0,1.0,2.4158105419939373,0.0,1.0,10.358479623195763,0.5886400917120147,0.0,2.0
0.476895,61,192.312318,0.0,1.0,5.5727874369039405,0.0,1.0,9.732342620931153,0.7332794820187521,0.0,2.0
-3.224757,43,192.500162,0.0,1.0,0.3309831727972856,0.0,1.0,9.98574252580702,0.641739668887715,0.0,2.0
-2.122206,65,192.796288,0.0,1.0,3.5798483097506164,0.0,1.0,10.630418627692684,0.6200048840962924,0.0,2.0
-4.334607,50,193.045889,0.0,1.0,-1.368980559230177,0.0,1.0,12.330095099935013,0.6512877103686333,0.0,2.0
-3.877632,36,193.254989,0.0,1.0,-0.6988680058805086,0.0,1.0,10.067867963275797,0.5115450140502718,0.0,2.0
-1.712946,59,193.528189,0.0,1.0,2.9020774080349723,0.0,1.0,11.910932685554124,0.5989186799122115,0.0,2.0
-2.759071,51,193.735963,0.0,1.0,1.6744872690595347,0.0,1.0,8.940989456163237,0.617993007103602,0.0,2.0
-2.706479,50,194.191236,0.0,1.0,1.8026217203306025,0.0,1.0,8.782635374330457,0.5831539544463158,0.0,2.0
18.755602,168,194.811978,0.0,1.0,35.11638432644602,0.0,1.0,12.661431501819541,0.7279613883278909,0.0006344749722930152,2.0
3.237355,60,195.042331,0.0,1.0,8.361485919243085,0.0,1.0,12.195792939398324,0.64713291178147,0.0,2.0
3.010572,96,195.336443,0.0,1.0,11.348936522349426,0.0,1.0,7.739132023543276,0.706003095721826,0.0,2.0
0.629795,64,195.592886,0.0,1.0,6.041398201136268,0.0,1.0,9.370257951255827,0.8115158285945654,0.0,2.0
18.061046,116,196.163913,0.0,1.0,34.48534343453796,1.0,0.0,13.319848531720272,0.7090808233438894,0.10063143618894697,2.0
21.975501,148,196.8481,0.0,1.0,35.01715567204316,0.0,1.0,11.945968897131507,0.6861111557463536,0.0,2.0
0.944355,75,197.141148,0.0,1.0,6.369582152264346,0.0,1.0,9.927416799835344,0.7571098442872365,0.0,2.0
-1.649412,56,197.360397,0.0,1.0,2.881578930977943,0.0,1.0,8.312507146575353,0.7551804738385337,0.0,2.0
-1.204318,45,197.578619,0.0,1.0,2.291245879030975,0.0,1.0,9.738789955962776,0.6605482316679425,0.0,2.0
0.466901,70,197.88875,0.0,1.0,5.048186392603245,0.0,1.0,10.034282626138143,0.7081334335463387,0.0,2.0
-3.600615,48,198.099085,0.0,1.0,-0.2464526791344479,0.0,1.0,11.750855379961694,0.6258665270482501,0.0,2.0
-0.810061,109,198.70207,0.0,1.0,7.7613110489486505,0.0,1.0,8.411845099622987,0.7253152374007287,0.0,2.0
18.04612,130,199.227768,0.0,1.0,31.76294106745864,1.0,0.0,10.306677567921033,0.8087583947640199,0.07549827106415159,2.0
59.013577,217,199.981102,0.0,1.0,74.41530805151754,0.0,1.0,14.722683814485917,0.7409503683791182,0.0,2.0
25.026986,102,200.32821,0.0,1.0,40.680690600921025,1.0,0.0,17.17929990272724,0.6150074405413047,0.12984778789144485,2.0
1.482121,54,200.565833,0.0,1.0,5.556245927690323,0.0,1.0,11.337670742660691,0.6217769182942532,0.0,2.0
