variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc,source_summary
guard_only,ppo,0,0.0,1.0,0.991653825384311,0.0,0.0,0.0,582.8756530663081,582.8756530663081,1134.24,18.31373378809899,0.06903008542423683,0.004628928488304586,0.22482374589823576,0.0,,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/evaluations/summary.csv
guard_only,ppo,0,0.08,0.86,0.9541970551700336,0.08,0.0,0.08,531.6131118748281,531.6131118748281,1070.94,18.09298878374103,0.08836094157469457,0.006692246632251094,0.23157897559218366,0.0022350821869193183,7.72625064620826,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/evaluations/summary.csv
guard_only,ppo,0,0.15,0.62,0.8613726099344109,0.2,0.02,0.22,433.3295023542245,433.3295023542245,1058.34,16.231916993294323,0.15064716007801718,0.009866343479087724,0.29776238094053387,0.016669246483737257,3.177144940317764,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/evaluations/summary.csv
guard_only,ppo,1,0.0,0.96,0.9888278291461677,0.0,0.0,0.0,578.5271156475167,578.5271156475167,1099.2,18.306723280695497,0.04285050054386063,0.01635393411853145,0.22693348261065083,0.0,,outputs/tuned_ablation_guard_only_nenv16_seed1_1m/evaluations/summary.csv
guard_only,ppo,1,0.08,0.88,0.934103289046758,0.1,0.0,0.1,548.590082955317,548.590082955317,1091.02,17.882168010876864,0.060861993997781784,0.019397738453448478,0.24228590355282204,0.004510220359564672,6.191662124694619,outputs/tuned_ablation_guard_only_nenv16_seed1_1m/evaluations/summary.csv
guard_only,ppo,1,0.15,0.66,0.8952649213047367,0.16,0.0,0.16,469.9621672612039,469.9621672612039,1156.82,16.021549920187976,0.14633750184590155,0.026573460891478495,0.31866766625023,0.017436014824326898,3.266412090071924,outputs/tuned_ablation_guard_only_nenv16_seed1_1m/evaluations/summary.csv
guard_only,ppo,2,0.0,0.96,0.9901404636622437,0.0,0.0,0.0,553.6025876198621,553.6025876198621,1083.0,18.306069328095614,0.07353546342622988,0.008644928377308445,0.2263759463776713,0.0,,outputs/tuned_ablation_guard_only_nenv16_seed2_1m/evaluations/summary.csv
guard_only,ppo,2,0.08,0.88,0.933181192140938,0.1,0.0,0.1,528.4090962117443,528.4090962117443,1068.62,17.9911364766383,0.08829064270038335,0.011829171707510182,0.23547836231906027,0.004526049448107663,7.027701147038761,outputs/tuned_ablation_guard_only_nenv16_seed2_1m/evaluations/summary.csv
guard_only,ppo,2,0.15,0.62,0.8468089572664755,0.24,0.0,0.24,459.45860424191926,459.45860424191926,1087.54,16.118349539442406,0.11203911246199334,0.01420276330256244,0.31705389087062946,0.014727510681236494,3.6875743802622143,outputs/tuned_ablation_guard_only_nenv16_seed2_1m/evaluations/summary.csv
