variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
proposed,ppo,0,0.0,0,156.74368206464786,154.5110205089792,0.0,1.0,0.0,1.0,48.504785448663995,0.057556394235057345,0.08533464351150202
proposed,ppo,0,0.0,1,305.38540016960087,303.8442114544879,0.0,0.0,1.0,1.0,47.432641893905426,0.061607272133725105,0.0
proposed,ppo,0,0.0,2,238.3339685353977,237.4091231184314,0.0,0.0,1.0,1.0,54.73592583564916,0.0734113627173102,0.0
proposed,ppo,0,0.0,3,177.082572057827,176.34476818391505,0.0,0.0,1.0,1.0,55.07143358815069,0.05101337658824446,0.0
proposed,ppo,0,0.0,4,240.2417654449321,239.25849210429206,0.0,0.0,1.0,1.0,57.78932812675774,0.06393489491072601,0.0
proposed,ppo,0,0.0,5,176.7630747146973,176.0590672100068,0.0,0.0,1.0,1.0,52.62035605255191,0.06535272670554973,0.0
proposed,ppo,0,0.0,6,175.57318814663236,174.89626459859286,0.0,0.0,1.0,1.0,50.93060745110935,0.04446549534073307,0.0
proposed,ppo,0,0.0,7,245.9771958804279,245.2079643378424,0.0,0.0,1.0,1.0,54.40648687675227,0.04763549594107368,0.0
proposed,ppo,0,0.0,8,256.33825115219236,255.36877681432878,0.0,0.0,1.0,1.0,55.94640064911735,0.05910988599061966,0.0
proposed,ppo,0,0.0,9,217.3419768474578,216.499227841909,0.0,0.0,1.0,1.0,56.58117669482048,0.04555509273538915,0.0
proposed,ppo,0,0.0,10,68.1144126953599,67.35949628715733,0.0,1.0,0.0,1.0,35.466628805201246,0.051553949032520016,0.011310407157848704
proposed,ppo,0,0.0,11,234.94713855207635,234.38578698063873,0.0,0.0,1.0,1.0,55.35252076179691,0.04413571101838663,0.0
proposed,ppo,0,0.0,12,68.00196343778703,67.40242393792856,0.0,0.0,1.0,1.0,36.77643539140889,0.03433179891580949,0.0
proposed,ppo,0,0.0,13,61.15695893312147,59.30723223561407,0.0,0.0,1.0,1.0,36.12305175299432,0.023035209809870835,0.0
proposed,ppo,0,0.0,14,59.45264345288848,59.0899202549005,0.0,0.0,1.0,1.0,34.99214929447583,0.02781928491244531,0.0
proposed,ppo,0,0.0,15,255.40269610039076,254.43758860259936,0.0,0.0,1.0,1.0,58.795563212252794,0.0580899674753328,0.0
proposed,ppo,0,0.0,16,145.23115579719294,144.52760526770012,0.0,0.0,1.0,1.0,48.62815917114688,0.05452326775083075,0.0
proposed,ppo,0,0.0,17,222.27222514369285,221.51383501114705,0.0,0.0,1.0,1.0,55.63167570032729,0.04729421771839516,0.0
proposed,ppo,0,0.0,18,233.3140231402342,232.7260507738476,0.0,0.0,1.0,1.0,56.647399650409234,0.0435067061589266,0.0
proposed,ppo,0,0.0,19,78.20622326929758,77.52340276911329,0.0,0.0,1.0,1.0,37.46518069074105,0.047472502868831826,0.0
proposed,ppo,0,0.1,0,98.3977824977383,95.67377579497106,0.0,1.0,0.0,1.0,41.83979679938964,0.06343544747165226,0.1439228443917566
proposed,ppo,0,0.1,1,68.50691882821992,64.41666872588709,0.0,0.0,1.0,1.0,42.36431700267793,0.06791552580155742,0.21173231044607124
proposed,ppo,0,0.1,2,153.18275426507236,148.99150209280035,0.0,1.0,0.0,1.0,48.54582114263913,0.07557154287873157,0.1896129660474232
proposed,ppo,0,0.1,3,113.611488026051,110.04188502850216,0.0,1.0,0.0,1.0,47.212778403368546,0.035714765499199455,0.21954546402100533
proposed,ppo,0,0.1,4,97.94712476543019,94.553452833471,0.0,1.0,0.0,1.0,44.24049273337645,0.0472326709465292,0.20821092730296495
proposed,ppo,0,0.1,5,62.33578732736727,59.37076612328097,0.0,1.0,0.0,1.0,34.82700024440736,0.08844034666461605,0.22907096762167276
proposed,ppo,0,0.1,6,103.52778822133587,102.10532129948899,0.0,0.0,1.0,1.0,42.244535938961995,0.05640173891716047,0.05974874498137928
proposed,ppo,0,0.1,7,94.61669939465658,91.74528696906238,0.0,1.0,0.0,1.0,41.537635675505605,0.03875033337444197,0.19165422839878082
proposed,ppo,0,0.1,8,114.46644742098664,111.8059702005331,0.0,1.0,0.0,1.0,43.345272913945855,0.05200978522355269,0.11703675804093043
proposed,ppo,0,0.1,9,141.49045039023596,140.20035200989975,0.0,1.0,0.0,1.0,49.00044073371836,0.04163901037516662,0.03966758392219385
proposed,ppo,0,0.1,10,61.40005544965702,58.90460204520264,0.0,0.0,1.0,1.0,35.26272943862889,0.06226327126795376,0.16527769061869477
proposed,ppo,0,0.1,11,220.5645542700563,215.23571167041572,0.0,1.0,0.0,1.0,57.39680783862567,0.07358896617011666,0.22882612741815506
proposed,ppo,0,0.1,12,68.16546038240674,67.57154286142679,0.0,0.0,1.0,1.0,36.758762909243174,0.03428309556475142,0.0
proposed,ppo,0,0.1,13,70.99803199497329,70.30512794036109,0.0,0.0,1.0,1.0,36.23115779823076,0.01507075446156355,0.0
proposed,ppo,0,0.1,14,59.415417376242274,59.05226072900225,0.0,0.0,1.0,1.0,34.96517635089265,0.027206644172752825,0.0
proposed,ppo,0,0.1,15,36.36220603792105,33.57716571449109,0.0,1.0,0.0,1.0,28.78293926975663,0.026381422941274237,0.30044313341018164
proposed,ppo,0,0.1,16,148.63000653226942,147.93842905756213,0.0,0.0,1.0,1.0,48.23911445732959,0.06402161859521835,0.0
proposed,ppo,0,0.1,17,142.03381887895765,139.4173035224876,0.0,1.0,0.0,1.0,45.479102565998815,0.05959735608970126,0.12056970525463433
proposed,ppo,0,0.1,18,72.99593394035884,70.69814173640053,0.0,1.0,0.0,1.0,39.17202553256971,0.01761169215670735,0.18264328823763396
proposed,ppo,0,0.1,19,78.1543500054927,76.96193247908985,0.0,0.0,1.0,1.0,37.462157444703905,0.04696112023692662,0.03897618635560402
proposed,ppo,0,0.25,0,40.9366350075245,38.119226732083604,0.0,1.0,0.0,1.0,29.12092896596656,0.0720183599804496,0.2631311511799206
proposed,ppo,0,0.25,1,47.20241738451076,42.49682691110098,0.0,1.0,0.0,1.0,38.93312807733701,0.07202083410488234,0.3195131308436389
proposed,ppo,0,0.25,2,63.62728275434054,60.47116044034141,0.0,1.0,0.0,1.0,34.33618370719943,0.07493821159005165,0.241685118106639
