#{"t_start": 1782766037.7614362, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-95.48827,600,2.377856,0.0,0.0,5.4290798478631865,-95.48827031251903,0.0,0.0,0.0,0.0,0.11168165662353516,600,0.674496967176791,0.09339038576053738,0.2123126245407313,0.8281249905750155,0.8439400180863837,0.6103931030755242,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-98.767099,600,4.849087,0.0,0.0,5.593860693941453,-98.7670988067635,0.0,0.0,0.0,0.0,0.09552810830522276,600,0.680840246813411,0.09658423605398826,0.23231572077388118,0.8951660669657091,0.8256095570946733,0.6309120960285266,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-114.377232,600,6.275477,0.0,0.0,6.994065273634987,-114.37723186154619,0.0,0.0,0.0,0.0,0.1723210932082595,600,0.8799123320966917,0.2560180760333343,0.7855142265087592,0.8013360431169471,0.7533829557274778,0.589924271479249,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-92.425717,600,8.565659,0.0,0.0,10.42213229212214,-92.4257168251164,0.0,0.0,0.0,0.0,0.13670185149477163,600,0.9797757579498959,0.13170812750876226,0.4694106385145952,0.8128121039892237,0.8226199216768145,0.637912273928523,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-206.744373,600,10.03071,0.0,0.0,6.230067679718569,-206.74437302081475,0.0,0.0,0.0,0.0,0.16670763863647503,600,1.0521275935291383,0.5898407269864866,0.9993331386469809,0.8678374106933673,0.7742274512971441,0.6095099391788245,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-280.693932,538,12.111491,0.0,1.0,-2.6896885788457316,-280.6939318372732,0.0,0.0,0.0,1.0,0.14297555941751783,538,1.0383551826219142,0.2816544467944306,1.024250653811166,0.8094272140974393,0.7771888616249021,0.6401087383022982,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-131.547507,600,14.526916,0.0,0.0,9.593895827646293,-131.54750736862832,0.0,0.0,0.0,0.0,0.19317273976949942,600,1.1260373385865483,0.3722619729359166,0.6757932602733684,0.8411587826721371,0.7798284294456244,0.634090247998635,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-152.839508,600,16.128866,0.0,0.0,11.130574625938873,-152.839508201439,0.0,0.0,0.0,0.0,0.22412703639153975,600,1.3271112197692454,0.4166582725229112,1.0065421543061335,0.8098211281746626,0.7047532411664724,0.5849879709382851,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-634.85683,600,18.47665,0.0,0.0,6.07258148341332,-634.8568300051282,0.0,0.0,0.0,0.0,0.16665117050968303,600,1.3259696811026478,1.0916159615708172,2.0,0.8272307900339365,0.7776437432070573,0.6307393135130406,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-393.341925,600,20.07771,0.0,0.0,11.531990531823865,-393.34192499036976,0.0,0.0,0.0,0.0,0.2256570034944745,600,1.5964902640560106,0.784355119916777,2.0,0.8098247699812055,0.7182710085064172,0.5722277253866196,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
