density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.9733333333333333,0.9893499221754488,0.0,0.0,0.0,490.9912180931883,283.01305104916304,1073.7066666666667,18.298503062102863,0.17781528837022523,0.014803540800799306,0.2289634547077086,0.0,
0.08,0.82,0.918392603013372,0.14,0.006666666666666667,0.14666666666666667,455.64563570526246,200.0326637028552,1030.7733333333333,17.966588237907924,0.19458995227331535,0.021569638900123585,0.2389304315161143,0.004620920975982423,8.287434640665118
0.15,0.5666666666666668,0.821030144373819,0.28,0.006666666666666667,0.2866666666666666,383.04273459705956,-4.89278907577976,1053.6200000000001,16.165156717225894,0.2445272598936176,0.03363174365059209,0.3117885825906102,0.017354671684004664,3.573889929812339
