variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
proposed,ppo,0,0.25,8,52.64328184044336,44.10853388574575,0.0,1.0,0.0,1.0,33.10751781226564,0.026203435128702532,0.18825349779306474
proposed,ppo,0,0.25,9,57.659171307277845,47.45383005192845,0.0,1.0,0.0,1.0,34.38029475238992,0.04314866722839426,0.2146847735549698
proposed,ppo,0,0.25,10,68.3412860296119,65.07499325808956,0.0,1.0,0.0,1.0,35.70337936428498,0.041759799288057196,0.029593965018546657
proposed,ppo,0,0.25,11,45.42033848830491,36.06991325670075,0.0,1.0,0.0,1.0,31.368029160961814,0.0187588151712934,0.2287385108773487
proposed,ppo,0,0.25,12,67.67259448825949,63.983437479740935,0.0,0.0,1.0,1.0,36.87901810840556,0.023904486762689827,0.028940303675845318
proposed,ppo,0,0.25,13,71.47919712071727,68.48259257802114,0.0,0.0,1.0,1.0,36.3520228130608,0.02478079088574635,0.0
proposed,ppo,0,0.25,14,59.681598637989666,57.90567169633896,0.0,0.0,1.0,1.0,35.33967901403401,0.04491815034313785,0.0
proposed,ppo,0,0.25,15,99.09822063484334,86.80165355443714,0.0,1.0,0.0,1.0,44.53514269108168,0.038753996735544034,0.18098941488911663
proposed,ppo,0,0.25,16,142.23299526259228,138.14854041516557,0.0,0.0,1.0,1.0,47.80706752972265,0.05682794992666707,0.0
proposed,ppo,0,0.25,17,124.81267120565707,107.36462510632074,0.0,0.0,1.0,1.0,46.33339566112857,0.06204006848511873,0.20251227734254054
proposed,ppo,0,0.25,18,79.06482557642026,65.23953502830719,0.0,1.0,0.0,1.0,39.88076246084188,0.028582861945033074,0.2699305376106159
proposed,ppo,0,0.25,19,75.36945700653733,65.93989686447024,0.0,1.0,0.0,1.0,36.16312682751072,0.053683235700009393,0.13598599054950278
