variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,23,10000,7,0.0,0,453.0387546395449,287.2280741841143,1.0,0.9905033269280464,0.0,0.0,0.0,0.0,0.0,1033,18.31619420701272,0.21559836689768722,0.5227678427123756,0.009810940534713077,0.22600438068589307,0.22604623722545406,0.0,
proposed,ppo,23,10001,7,0.0,1,438.6994928518443,280.2634678987825,1.0,0.9906385118673476,0.0,0.0,0.0,0.0,0.0,1004,18.313317323312432,0.2202746923235199,0.54613584494376,0.010552295424281601,0.22799533178131895,0.22601444775839727,0.0,
proposed,ppo,23,10002,7,0.0,2,509.4911717926714,328.580518883958,1.0,0.9915706970877196,0.0,0.0,0.0,0.0,0.0,1088,18.316779633006167,0.15657752088758795,0.4100001608781051,0.00922233792816234,0.22573366377721815,0.22392916646512115,0.0,
proposed,ppo,23,10003,7,0.0,3,417.1398796774501,280.4953764267139,1.0,0.990133334111115,0.0,0.0,0.0,0.0,0.0,914,18.325287331812074,0.18909717753572886,0.4863540982695791,0.0048024740530671125,0.2119956013932009,0.2119956013932009,0.0,
proposed,ppo,23,10004,7,0.0,4,487.2160478649619,304.7542937235729,1.0,0.99123828140058,0.0,0.0,0.0,0.0,0.0,1107,18.351125960523415,0.2151176375131461,0.5312449677333888,0.004447594554228296,0.21128958835188288,0.21308827044841075,0.0,
proposed,ppo,23,10005,7,0.0,5,463.51096209977595,310.3592862689868,1.0,0.9899928733289803,0.0,0.0,0.0,0.0,0.0,960,18.332438302145007,0.13546043844305172,0.4161552082676765,0.00564914753776975,0.21033956905206044,0.21242290238539377,0.0,
proposed,ppo,23,10006,7,0.0,6,537.1463120380998,319.31408271571024,1.0,0.9922386805640087,0.0,0.0,0.0,0.0,0.0,1226,18.367648634945493,0.2147264521110305,0.6792878036293707,0.006838831974597584,0.21328614576800223,0.2149174671383122,0.0,
proposed,ppo,23,10007,7,0.0,7,665.872668227517,336.07700839805176,0.0,0.9250289633313991,0.0,0.0,0.0,0.0,0.0,1500,18.329064167301652,0.1715287762561352,0.4054252478669579,0.006085153900086879,0.23164809584617616,0.23164809584617616,0.0,
proposed,ppo,23,10008,7,0.0,8,427.35262048774206,275.3682521544679,1.0,0.9902123916289266,0.0,0.0,0.0,0.0,0.0,978,18.30166652097209,0.2237815312589291,0.5504192537887441,0.008373194798857644,0.22620707762509523,0.22424637430284652,0.0,
proposed,ppo,23,10009,7,0.0,9,402.7971050866182,266.3335733731751,1.0,0.9890692018736005,0.0,0.0,0.0,0.0,0.0,911,18.295247685037108,0.216073191273624,0.4927757170319435,0.007327746595823412,0.2243137451217936,0.2210606792624774,0.0,
