variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,1,0.0,0.84,0.9741945435528998,0.0,0.0,0.0,537.5875910079405,333.41468162116405,973.6,20.25798809589581,0.09052977624346878,0.010359662029644879,0.22334582543320244,0.0,
proposed,ppo,1,0.08,0.74,0.9326723415955839,0.08,0.02,0.1,501.0121862666859,285.9172991053198,936.62,20.045076519621947,0.10832084947715412,0.013205268878518419,0.22798349176260252,0.0018067650975998242,23.292703587660103
proposed,ppo,1,0.15,0.56,0.7980975306347531,0.34,0.04,0.38,376.96812670528215,131.13050615529204,845.5,18.555692443125068,0.2004033611486076,0.018360395114996673,0.26648598022133074,0.008689498457910803,2.693409766217432
proposed,ppo,2,0.0,0.84,0.9745747274224904,0.0,0.0,0.0,515.5739035226463,315.8866900125077,972.34,20.25272764886887,0.13036007391205853,0.01773794722759251,0.22664706566918436,0.0,
proposed,ppo,2,0.08,0.76,0.9331935459592244,0.08,0.0,0.08,456.0304590527809,250.46580342079466,945.68,19.87522400635671,0.19695611663256232,0.020793560979617296,0.22631728590778916,0.0010546652784667555,6.282565594858415
proposed,ppo,2,0.15,0.52,0.7889918005611185,0.34,0.06,0.4,342.0228286980618,100.77744320174935,853.42,18.35051014626751,0.2757524496794186,0.024444851160530464,0.22602270083121984,0.006054896760019714,3.260638488060007
