label,density,episodes,train_seeds,success_mean,success_std,cost_mean,cost_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,mean_speed_kmh_mean,mean_speed_kmh_std,median_speed_kmh_mean,median_speed_kmh_std,stop_ratio_mean,stop_ratio_std,low_progress_mean,low_progress_std,progress_per_cost_mean,progress_per_cost_std,mean_ttc_mean,mean_ttc_std,min_ttc_mean,min_ttc_std,ttc_dangerous_fraction_mean,ttc_dangerous_fraction_std,intervention_rate_per_100_steps_mean,intervention_rate_per_100_steps_std,intervention_rate_per_km_mean,intervention_rate_per_km_std,policy_inference_ms_mean_mean,policy_inference_ms_mean_std,policy_inference_ms_p95_mean,policy_inference_ms_p95_std,env_step_wall_ms_mean_mean,env_step_wall_ms_mean_std,env_step_wall_ms_p95_mean,env_step_wall_ms_p95_std,control_loop_wall_ms_mean_mean,control_loop_wall_ms_mean_std,control_loop_wall_ms_p95_mean,control_loop_wall_ms_p95_std
shield_only,0.15,40,1,0.625,0.4902903378454601,0.2,0.4050957468334667,0.8642386625482604,0.1978588718002408,0.2,0.4050957468334667,0.0,0.0,16.00891700941022,2.1897965797075,17.370105932804627,2.32941469504496,0.02318821147948308,0.032070734803039375,0.0,0.0,756718.9881587388,393873.6750830802,38.22375004503552,27.80023768440612,3.3069744224587696,2.825323038998452,0.11193969185936459,0.1796400739890646,71.7311785172462,14.340084370093024,1602.7371161573762,165.27198651106465,1.318720387300178,0.15730126854819285,4.4145684132854495,0.9402539006042446,12.149395852394875,5.340149601040541,24.56553973186601,10.573419254158882,13.468116239695053,5.3821125825986735,26.455852097133175,10.613263722813834
