label,density,episodes,train_seeds,success_mean,success_std,cost_mean,cost_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,mean_speed_kmh_mean,mean_speed_kmh_std,median_speed_kmh_mean,median_speed_kmh_std,stop_ratio_mean,stop_ratio_std,low_progress_mean,low_progress_std,progress_per_cost_mean,progress_per_cost_std,mean_ttc_mean,mean_ttc_std,min_ttc_mean,min_ttc_std,ttc_dangerous_fraction_mean,ttc_dangerous_fraction_std,intervention_rate_per_100_steps_mean,intervention_rate_per_100_steps_std,intervention_rate_per_km_mean,intervention_rate_per_km_std,policy_inference_ms_mean_mean,policy_inference_ms_mean_std,policy_inference_ms_p95_mean,policy_inference_ms_p95_std,env_step_wall_ms_mean_mean,env_step_wall_ms_mean_std,env_step_wall_ms_p95_mean,env_step_wall_ms_p95_std,control_loop_wall_ms_mean_mean,control_loop_wall_ms_mean_std,control_loop_wall_ms_p95_mean,control_loop_wall_ms_p95_std
gated_risk,0.15,40,1,0.475,0.505736325340815,0.4,0.49613893835683387,0.7643648747958821,0.2658874658431676,0.4,0.49613893835683387,0.0,0.0,15.64401853443157,2.2732039158456785,17.400834171016555,2.331673912261316,0.03686665838578258,0.05924248677320416,0.025,0.15811388300841897,569758.533234102,476786.28977552644,34.590765975669264,40.27589927965966,2.330572559734208,2.0709849875764954,0.1996031146932615,0.318302775367912,70.38721024109336,12.513550684304864,1623.7146290185224,172.6746345300376,1.2875298764817118,0.15253868457962674,4.056554496310126,1.2259314309813785,11.911907175786336,5.849286574716054,23.184409147525,11.699618723618558,13.199437052268047,5.882175065418613,25.087480487181892,11.748274544049805
