label,density,episodes,train_seeds,success_mean,success_std,cost_mean,cost_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,mean_speed_kmh_mean,mean_speed_kmh_std,median_speed_kmh_mean,median_speed_kmh_std,stop_ratio_mean,stop_ratio_std,low_progress_mean,low_progress_std,progress_per_cost_mean,progress_per_cost_std,mean_ttc_mean,mean_ttc_std,min_ttc_mean,min_ttc_std,ttc_dangerous_fraction_mean,ttc_dangerous_fraction_std,intervention_rate_per_100_steps_mean,intervention_rate_per_100_steps_std,intervention_rate_per_km_mean,intervention_rate_per_km_std,policy_inference_ms_mean_mean,policy_inference_ms_mean_std,policy_inference_ms_p95_mean,policy_inference_ms_p95_std,env_step_wall_ms_mean_mean,env_step_wall_ms_mean_std,env_step_wall_ms_p95_mean,env_step_wall_ms_p95_std,control_loop_wall_ms_mean_mean,control_loop_wall_ms_mean_std,control_loop_wall_ms_p95_mean,control_loop_wall_ms_p95_std
risk_only,0.15,40,1,0.0,0.0,0.0,0.0,0.008989901765212766,0.0017784925521839208,0.0,0.0,0.0,0.0,0.013446948918651053,0.0004594464644733865,0.012477678561480071,2.1011467111600306e-07,1.0,0.0,1.0,0.0,8989.90176521277,1778.4925521839211,24951.91281187758,21503.85014968619,549.0910517932695,353.33159209035057,0.0,0.0,0.0,0.0,0.0,0.0,0.8208415586933068,0.3190143757771142,1.6775608391253627,1.5516833250023203,3.2097395022014097,1.5098473424635421,4.791402677601581,3.4397696711868444,4.030581060894717,1.7936363389618137,5.975180084133171,4.012920741910874
