label,density,episodes,train_seeds,success_mean,success_std,cost_mean,cost_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,mean_speed_kmh_mean,mean_speed_kmh_std,median_speed_kmh_mean,median_speed_kmh_std,stop_ratio_mean,stop_ratio_std,low_progress_mean,low_progress_std,progress_per_cost_mean,progress_per_cost_std,mean_ttc_mean,mean_ttc_std,min_ttc_mean,min_ttc_std,ttc_dangerous_fraction_mean,ttc_dangerous_fraction_std,intervention_rate_per_100_steps_mean,intervention_rate_per_100_steps_std,intervention_rate_per_km_mean,intervention_rate_per_km_std,policy_inference_ms_mean_mean,policy_inference_ms_mean_std,policy_inference_ms_p95_mean,policy_inference_ms_p95_std,env_step_wall_ms_mean_mean,env_step_wall_ms_mean_std,env_step_wall_ms_p95_mean,env_step_wall_ms_p95_std,control_loop_wall_ms_mean_mean,control_loop_wall_ms_mean_std,control_loop_wall_ms_p95_mean,control_loop_wall_ms_p95_std
guard_only,0.15,40,1,0.6,0.49613893835683387,0.175,0.38480764425479264,0.8669410852313032,0.18221485555921044,0.175,0.38480764425479264,0.0,0.0,15.663734121860822,2.4100256768863337,17.02350914229382,2.619212898076844,0.025829582846912735,0.03253809088232669,0.0,0.0,758430.0264033157,373383.87573695293,40.114245170028056,27.380053422568,2.8710895823751605,2.7325278386535774,0.09117718213397348,0.18426864553544567,69.12732917253774,14.01742847557784,1582.3948780418953,142.78272826235508,0.8416759855354015,0.17560346768794763,1.3896479721915962,0.8290660852324576,7.594047598334899,4.69176647595546,12.606287467642687,9.718045307452876,8.435723583870299,4.813251517745814,13.620982682659815,10.055438012306062
