#{"t_start": 1782843832.3136663, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
96.384975,151,9.567199,0.0,1.0,96.38497482065681,96.38497482065681,0.0,0.0,0.0,1.0,0.31750325538546015,151,43.66425245750155,0.4392597877307958,2.0,0.1372755482447463,0.039892821122478966,0.050643355246411254,0.2861154713580603,0.09466465416674177,0,0,0,0,0.0,0.0,0.0,0.0,4.0
42.777339,68,14.012212,0.0,1.0,42.77733924502944,42.77733924502944,0.0,0.0,0.0,1.0,0.10429169020598437,68,33.35700351801336,0.12178450161273331,1.4301097931178235,0.060692593455314636,0.02380444372401518,0.03805570567355437,0.002515572462246676,4.485702337608045,0,0,0,0,0.0,0.0,0.0,0.0,4.0
35.84079,68,18.293609,0.0,1.0,35.840789701008234,35.840789701008234,1.0,1.0,0.0,0.0,0.16035535638060552,68,33.60240231279233,0.23988802720947439,0.4257580650085504,0.04963297355810509,0.02735721889664145,0.04169411256032832,0.27122814422135844,0.5195487292099579,0,0,0,0,0.0,0.0,0.0,0.0,4.0
