density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk
0.0,0.08485281374238571,0.0033929904233602455,0.0,0.0,0.0,7.790554637421658,1.3350764855407438,37.30695377540224,0.006657419122341784,0.0009837542272325467,0.010825753815629174,0.007211247868268594,0.0
0.08,0.0,0.00988648983297995,0.02828427124746191,0.0,0.02828427124746191,17.89367625429283,0.5125419632738052,1.428355697996813,0.10998476585986992,0.026653203109274323,0.011634392399713941,0.0034123111335336016,0.00047289579602723445
0.15,0.014142135623730963,0.004455225925576785,0.0,0.0,0.0,0.9749540588832485,5.6099223550978845,22.330432149871278,0.25065406389875194,0.0050323228510276395,0.011400390568763614,0.000793503260143247,0.0017513290976208815
