#{"t_start": 1779898773.3842428, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_collision,episode_out_of_road,episode_mean_speed,episode_steering_variation,episode_ttc_risk,curriculum_stage
9.299538,1000,2.799241,0.0,0.0,10.648350308140321,0.0,0.0,0.6424183446567814,0.8524462445843964,0.0,0.0
12.17291,1000,4.951426,0.0,0.0,14.047520649303983,0.0,0.0,0.7827064608494336,0.8457508130278438,0.0,0.0
13.844328,1000,6.987928,0.0,0.0,19.334927925516673,0.0,0.0,0.9777278018390975,0.8255191191090271,0.0,0.0
26.129354,1000,8.86342,0.0,0.0,29.49301732551756,0.0,0.0,1.3129532891249913,0.8293805738613009,0.0,0.0
35.483437,1000,10.905557,0.0,0.0,40.79370304569816,0.0,0.0,1.9638220825685608,0.814106747251004,0.0,0.0
32.348484,664,12.26098,0.0,1.0,35.50160409804725,0.0,1.0,2.5702185861602187,0.8124939262788429,0.0,0.0
9.477796,362,12.928499,0.0,1.0,13.895964567227185,0.0,1.0,2.4734117856282185,0.8363022609582963,0.0,0.0
20.942415,458,13.887349,0.0,1.0,26.66145624396596,0.0,1.0,2.9155077376981913,0.8680378333238405,0.0,0.0
27.758426,481,14.773767,0.0,1.0,31.558629318552093,0.0,1.0,3.283287760536368,0.7885737942372935,0.0,0.0
31.988361,712,16.219602,0.0,1.0,43.334033140695894,0.0,1.0,3.2821348317501546,0.8423650659322529,0.0,0.0
12.274174,303,16.789298,0.0,1.0,13.716182093924168,0.0,1.0,2.8273452230171747,0.8927771736047055,0.0,0.0
5.591099,112,17.026943,0.0,1.0,6.218317950586437,0.0,1.0,4.899000177071329,0.7778948048528816,0.0,0.0
21.7751,328,17.734514,0.0,1.0,24.918577801629525,0.0,1.0,4.028537102160697,0.7759486802671922,0.0,0.0
71.782738,771,19.125633,0.0,1.0,76.89982040602808,0.0,1.0,4.341090541889027,0.8054498749677619,0.0,0.0
17.979468,208,19.64266,0.0,1.0,19.059504100460394,0.0,1.0,4.848902469986215,0.768687648161386,0.0,0.0
10.428312,165,19.991331,0.0,1.0,11.37321018617066,0.0,1.0,4.946326746407727,0.8297236559969006,0.0,0.0
48.419332,547,20.986858,0.0,1.0,52.26337792614741,0.0,1.0,3.9892374430469975,0.8108780464494577,0.0,0.0
18.928846,289,21.63319,0.0,1.0,20.535249606341974,0.0,1.0,4.1085243144898875,0.7920770786161241,0.0,0.0
117.336932,965,23.5093,1.0,0.0,130.7718532926537,0.0,0.0,4.791242950560037,0.8125213844363862,0.0,0.0
63.137806,444,24.381099,0.0,1.0,68.24410776204671,0.0,1.0,6.523628802398279,0.7681342579071989,0.0,0.0
0.564103,79,24.537838,0.0,1.0,1.31015035571291,0.0,1.0,7.424082677629887,0.6673727038351795,0.0,0.0
32.174466,291,25.094778,0.0,1.0,34.35608184308842,0.0,1.0,5.453447638367847,0.7524672157524788,0.0,0.0
24.070681,201,25.587391,0.0,1.0,26.220630731187946,0.0,1.0,6.82442511455823,0.8468017948429976,0.0,0.0
26.271188,175,25.935595,0.0,1.0,27.78991115128197,0.0,1.0,7.779799457865299,0.7569002784149987,0.0,0.0
16.907156,183,26.311326,0.0,1.0,19.2697806919635,0.0,1.0,6.356331281640929,0.7893315547558127,0.0,0.0
28.878089,178,26.633421,0.0,1.0,29.840231002355537,0.0,1.0,7.885596873251952,0.8053759402187353,0.0,0.0
18.007744,154,26.93323,0.0,1.0,19.478949400279603,0.0,1.0,7.145544413478938,0.8252373677859832,0.0,0.0
13.981125,134,27.217422,0.0,1.0,15.729010488893685,0.0,1.0,7.0079814336396495,0.7990054989428218,0.0,0.0
20.679719,145,27.611139,0.0,1.0,22.217220740839004,0.0,1.0,8.316082749537728,0.7804775159420638,0.0,0.0
1.304307,100,27.824306,0.0,1.0,2.036546308573808,0.0,1.0,9.920306009532101,0.7416428600251674,0.0,0.0
14.171002,140,28.122012,0.0,1.0,15.813224659777337,0.0,1.0,6.535756084613125,0.7393112597720963,0.0,0.0
6.24354,128,28.418286,0.0,1.0,7.248070068460963,0.0,1.0,7.10671688967349,0.8040155601338483,0.0,0.0
2.837599,122,28.6924,0.0,1.0,4.218658727361079,0.0,1.0,5.448697243930534,0.7903308494657767,0.0,0.0
16.584278,131,28.995412,0.0,1.0,18.303795557897775,0.0,1.0,8.929540912145114,0.7752019000872401,0.0,0.0
15.477328,180,29.366079,0.0,1.0,17.565708618101585,0.0,1.0,5.538581632198444,0.8667432294951545,0.0,0.0
6.755696,108,29.593091,0.0,1.0,8.635812443133789,0.0,1.0,6.820914066675676,0.7217395567783603,0.0,0.0
15.098042,118,29.983625,0.0,1.0,16.752393224000098,0.0,1.0,8.622172729734729,0.8020366961925717,0.0,0.0
10.107702,95,30.191521,0.0,1.0,10.969253953298036,0.0,1.0,7.721896357800536,0.8070236945622846,0.0,0.0
6.895656,86,30.401632,0.0,1.0,7.834653530616256,0.0,1.0,7.800810672336457,0.8590914840961612,0.0,0.0
24.974998,181,30.755,0.0,1.0,26.9276059289576,0.0,1.0,8.125862733971081,0.8216398597092919,0.0,0.0
9.300728,146,31.078562,0.0,1.0,11.372700648706218,0.0,1.0,5.983528537858453,0.8018385124941395,0.0,0.0
11.472841,160,31.410528,0.0,1.0,13.414680612166062,0.0,1.0,6.495930370169733,0.7998271393589675,0.0,0.0
7.576036,124,31.65807,0.0,1.0,9.392252505598789,0.0,1.0,5.98325068509662,0.7618020758513482,0.0,0.0
20.692271,126,31.912828,0.0,1.0,22.215169525735295,0.0,1.0,9.303606729837242,0.7768786291754435,0.0,0.0
9.747407,102,32.252229,0.0,1.0,11.38506889254684,0.0,1.0,7.452696387831252,0.823010283211867,0.0,0.0
18.355923,217,32.708893,0.0,1.0,21.44917219696232,0.0,1.0,5.394795288642506,0.8849963436615632,0.0,0.0
14.086543,109,32.953745,0.0,1.0,15.726692013057075,0.0,1.0,8.315486243683102,0.7732618686939599,0.0,0.0
29.339238,305,33.543263,0.0,1.0,32.33450367599567,0.0,1.0,5.286172835802233,0.8968870226965576,0.0,0.0
13.821402,190,33.94639,0.0,1.0,16.26869468047403,0.0,1.0,4.959987522974317,0.8145160767592882,0.0,0.0
12.70901,122,34.211838,0.0,1.0,14.46748791406694,0.0,1.0,7.3970382916303405,0.8269786065230604,0.0,0.0
15.735856,132,34.624922,0.0,1.0,16.307231835754248,0.0,1.0,7.198735082851172,0.7743907288619967,0.0,0.0
50.799875,326,35.267239,0.0,1.0,54.00257792995197,0.0,1.0,7.366991107792406,0.7763818147152297,0.0,0.0
54.353059,307,35.880191,0.0,1.0,57.70740307031408,0.0,1.0,7.386180731258602,0.7485029563089342,0.0,0.0
32.636457,239,36.361255,0.0,1.0,35.75106957286323,0.0,1.0,7.499111900944996,0.8067940162751964,0.0,0.0
12.91032,91,36.694524,0.0,1.0,14.105840276883395,0.0,1.0,12.016970649198147,0.7691906838790401,0.0,0.0
30.325415,205,37.071464,0.0,1.0,31.599757076021916,0.0,1.0,6.968092471690075,0.7712866690100693,0.0,0.0
57.861243,641,38.304469,0.0,1.0,66.33855409119961,0.0,1.0,5.7085154189625245,0.8262733471203543,0.0,0.0
8.540259,110,38.526437,0.0,1.0,9.230873689713535,0.0,1.0,6.575898549362053,0.772727965969931,0.0,0.0
125.011568,687,39.995957,1.0,0.0,131.35816938437983,0.0,0.0,6.918584544645663,0.8271526110072497,0.0,0.0
11.758967,107,40.233721,0.0,1.0,12.44055609968349,0.0,1.0,7.296358551015169,0.8181461066564667,0.0,0.0
22.449525,125,40.503755,0.0,1.0,23.865971504902248,0.0,1.0,9.952689633987445,0.8005245138406754,0.0,0.0
-2.072945,63,40.645168,0.0,1.0,-1.4968027134922743,0.0,1.0,3.9104805574186985,0.8558524243888401,0.0,0.0
54.538175,428,41.612155,0.0,1.0,58.17938240543367,0.0,1.0,6.245878727749469,0.8207493493524946,0.0,0.0
0.347563,51,41.738039,0.0,1.0,0.7846139261149832,0.0,1.0,6.159653995333462,1.0189980689217062,0.0,0.0
6.541603,113,41.979438,0.0,1.0,7.279616970027243,0.0,1.0,5.531781399372746,0.858021603221387,0.0,0.0
26.584973,283,42.523192,0.0,1.0,28.78735935022842,0.0,1.0,5.946506896726066,0.8218039437970509,0.0,0.0
40.49395,274,43.165624,0.0,1.0,42.023257954591074,0.0,1.0,6.815242361141061,0.7614740010853993,0.0,0.0
90.707437,375,43.853683,0.0,1.0,93.18277233899607,0.0,1.0,9.694657588813444,0.7645768219629924,0.0,0.0
6.938095,84,44.073065,0.0,1.0,7.659168438773282,0.0,1.0,7.889104752717975,0.8331570426623026,0.0,0.0
-2.168769,40,44.172752,0.0,1.0,-1.7788143211876988,0.0,1.0,6.517823714791514,0.7269430562853814,0.0,0.0
47.272163,260,44.641712,0.0,1.0,50.28795385485354,0.0,1.0,8.606652709346402,0.8266828490421176,0.0,0.0
20.406494,117,44.886136,0.0,1.0,20.967056579441458,0.0,1.0,8.80178633467005,0.8055192316826593,0.0,0.0
25.805955,167,45.331589,0.0,1.0,27.43406977929846,0.0,1.0,9.038290733809843,0.8658330388322562,0.0,0.0
128.168968,530,46.387161,0.0,1.0,134.18608910207337,0.0,1.0,10.333662996856262,0.8401528331046959,0.0,0.0
31.174971,178,46.731856,0.0,1.0,33.00089431132954,0.0,1.0,8.747429885368351,0.7350391674410092,0.0,0.0
66.58999,479,47.825099,0.0,1.0,70.5425847434561,0.0,1.0,9.220185588661097,0.7884786917063911,0.0,0.0
32.887892,127,48.082692,0.0,1.0,34.257570088701215,0.0,1.0,12.271601738057264,0.7161592987813349,0.0,0.0
40.473193,193,48.466605,0.0,1.0,41.92295625569802,0.0,1.0,9.694956513375871,0.7916766417072845,0.0,0.0
15.437742,111,48.701282,0.0,1.0,16.818641376338842,0.0,1.0,9.869980815038774,0.7524368217265284,0.0,0.0
18.865808,112,48.94275,0.0,1.0,20.496987491949433,0.0,1.0,9.597556561809688,0.7832659384501832,0.0,0.0
14.922004,152,49.271102,0.0,1.0,16.574123104010468,0.0,1.0,6.666665312360807,0.8656492300919796,0.0,0.0
116.139555,367,50.101672,1.0,0.0,120.04774871648573,0.0,0.0,12.359416492526071,0.8270891752266591,0.0,0.0
113.202834,437,50.94428,0.0,1.0,118.37435783484766,0.0,1.0,10.537844753742116,0.7772206533828098,0.0,0.0
87.410916,353,51.774649,0.0,1.0,90.53168020302343,0.0,1.0,10.260083219824109,0.7969647879176707,0.0,0.0
5.415039,62,51.932652,0.0,1.0,5.971001491314274,0.0,1.0,10.168209600675725,0.733510954365615,0.0,0.0
71.026901,256,52.423243,0.0,1.0,73.49256845329647,0.0,1.0,11.839276769467707,0.7744535484926018,0.0,0.0
32.386804,125,52.693087,0.0,1.0,34.61330535847359,0.0,1.0,13.138966597745789,0.7723078851699829,0.0,0.0
7.002233,77,52.874167,0.0,1.0,7.629846685731737,0.0,1.0,8.460114992284748,0.827372517581884,0.0,0.0
19.956414,124,53.128205,0.0,1.0,20.869609366679857,0.0,1.0,8.751821250874425,0.8415082130400885,0.0,0.0
64.273943,272,53.58157,0.0,1.0,67.3010143845271,0.0,1.0,11.432878840976322,0.8209232833674726,0.0,0.0
18.817137,95,53.825515,0.0,1.0,20.25139136053075,0.0,1.0,12.168371116867236,0.70302176279457,0.0,0.0
6.94842,69,53.944867,0.0,1.0,7.574874069656209,0.0,1.0,9.045201759731446,0.9012803956866264,0.0,0.0
24.537842,198,54.218349,0.0,1.0,26.309531361685423,0.0,1.0,7.246097085510788,0.7917040633696197,0.0,0.0
31.65827,187,54.488228,0.0,1.0,32.94506543904943,0.0,1.0,8.380177421888709,0.8052970859057763,0.0,0.0
19.889526,186,54.760797,0.0,1.0,21.651109355774754,0.0,1.0,6.679968705947404,0.8155358127488564,0.0,0.0
98.332485,359,55.270629,0.0,1.0,102.50283229437103,0.0,1.0,11.437296697594235,0.7906133837603593,0.0,0.0
83.939405,384,55.902909,0.0,1.0,88.4976505306338,0.0,1.0,10.146227980622603,0.8534415011527017,0.0,0.0
2.233926,76,56.028131,0.0,1.0,3.528062253826249,0.0,1.0,6.620089223375356,1.0161569998844673,0.0,0.0
37.787184,210,56.321573,0.0,1.0,39.39698370353925,0.0,1.0,8.77707391059306,0.797097271609874,0.0,0.0
36.491696,195,56.586824,0.0,1.0,38.04576684610217,0.0,1.0,9.099204129288719,0.8118518871374619,0.0,0.0
16.363057,111,56.760485,0.0,1.0,17.73227705362027,0.0,1.0,9.598297400501478,0.735742087434004,0.0,0.0
54.806417,245,57.226277,0.0,1.0,56.804480007421915,0.0,1.0,12.597949913456276,0.8066153327725372,0.0,0.0
25.320963,122,57.450251,0.0,1.0,25.92025846821018,0.0,1.0,10.417471630883465,0.8096953375173397,0.0,0.0
100.078442,336,57.953042,0.0,1.0,103.83854498971098,0.0,1.0,13.57168058111391,0.8086866666562855,0.0,0.0
30.51099,134,58.159039,0.0,1.0,31.6672134974527,0.0,1.0,11.263435112416325,0.706770449821184,0.0,0.0
17.250981,122,58.368784,0.0,1.0,18.6481416173497,0.0,1.0,10.048538561259377,0.7647975052966446,0.0,0.0
34.357509,115,58.57279,0.0,1.0,35.33315041991817,0.0,1.0,14.41561826703863,0.7459644913673401,0.0,0.0
39.363304,186,58.988413,0.0,1.0,42.04240205844572,0.0,1.0,11.450247853677421,0.8452438814665681,0.0,0.0
51.228662,223,59.330644,0.0,1.0,53.818244801892185,0.0,1.0,10.893024421427802,0.8060601591028173,0.0,0.0
28.030294,179,59.601869,0.0,1.0,30.11023893421504,0.0,1.0,8.39701717125369,0.8938969360799763,0.0,0.0
24.940941,138,59.8452,0.0,1.0,27.000461854765625,0.0,1.0,9.864566768622463,0.7820047268886929,0.0,0.0
9.448056,81,59.97981,0.0,1.0,10.419948099507184,0.0,1.0,9.513205738426594,0.7977566099093284,0.0,0.0
35.522582,170,60.247747,0.0,1.0,36.58162854324325,0.0,1.0,9.526614927298237,0.7954664279432858,0.0,0.0
104.340827,338,60.789867,0.0,1.0,107.83433255323389,0.0,1.0,12.51113666181661,0.7414194358424586,0.0,0.0
39.252557,191,61.062637,0.0,1.0,40.79560290513037,0.0,1.0,10.293645865164004,0.8457839641505511,0.0,0.0
67.250967,174,61.361744,0.0,1.0,68.62232609839992,0.0,1.0,16.2144367182521,0.7298687698597881,0.0,0.0
26.889796,152,61.581287,0.0,1.0,28.468913337667928,0.0,1.0,10.727644349807042,0.693216289148519,0.0,0.0
27.434576,166,61.842958,0.0,1.0,29.464768608965095,0.0,1.0,8.904493987171064,0.7700384100786892,0.0,0.0
25.183293,117,62.117902,0.0,1.0,26.81650196170487,0.0,1.0,11.946391512925443,0.7647174210884632,0.0,0.0
96.760781,446,62.707242,0.0,1.0,99.25143805643384,0.0,1.0,9.80459812478773,0.797655052659958,0.0,0.0
23.851504,131,62.909325,0.0,1.0,24.78180035667153,0.0,1.0,10.12120030976996,0.795499523291151,0.0,0.0
