variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc,source_summary
proposed_wo_ttc,ppo,0,0.0,1.0,0.9917108320182259,0.0,0.0,0.0,511.43360080152524,302.6486209103785,1111.64,18.313029130547264,0.1710701807036592,0.012738472135545915,0.22543228850225824,0.0,,outputs/tuned_ablation_wo_ttc_nenv16_seed0_1m/evaluations/summary.csv
proposed_wo_ttc,ppo,0,0.08,0.92,0.9752199577270193,0.04,0.0,0.04,490.48010692408104,274.26434804173164,1096.82,18.083943114699938,0.18286145461657988,0.018435071654428703,0.2327031969710082,0.002406970266768451,7.255097232187448,outputs/tuned_ablation_wo_ttc_nenv16_seed0_1m/evaluations/summary.csv
proposed_wo_ttc,ppo,0,0.15,0.44,0.7433404849954889,0.54,0.0,0.54,361.67397463214,91.25726116968656,908.66,16.684101720926254,0.18130495878485106,0.030661198308959234,0.29057576491231984,0.005976739181122278,3.5533274188132427,outputs/tuned_ablation_wo_ttc_nenv16_seed0_1m/evaluations/summary.csv
proposed_wo_ttc,ppo,1,0.0,1.0,0.9916887523985382,0.0,0.0,0.0,572.5232532824613,368.87461315915374,1103.22,18.30619742116763,0.05794286803255714,0.012745424272501535,0.22766503279955447,0.0,,outputs/tuned_ablation_wo_ttc_nenv16_seed1_1m/evaluations/summary.csv
proposed_wo_ttc,ppo,1,0.08,0.82,0.9167427524136593,0.12,0.0,0.12,533.6575113138869,312.14605175187336,1064.92,17.940175198446266,0.06660105781096283,0.019700470471765593,0.24396393399702024,0.004343748882936915,7.054829905377615,outputs/tuned_ablation_wo_ttc_nenv16_seed1_1m/evaluations/summary.csv
proposed_wo_ttc,ppo,1,0.15,0.66,0.9045136090859529,0.2,0.0,0.2,488.44941196916113,244.20284536762526,1138.32,16.217742145378498,0.10355127781326023,0.03338929294610209,0.3191419187803518,0.0158621548596265,3.336625929328795,outputs/tuned_ablation_wo_ttc_nenv16_seed1_1m/evaluations/summary.csv
