density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk
0.0,0.9933333333333333,0.9916280638982645,0.0,0.0,0.0,579.4716132973534,579.4716132973534,1120.6866666666667,18.31056378876826,0.06088609025944441,0.01518392112738193,0.22720612654531588,0.0
0.08,0.9133333333333332,0.9592454577629775,0.04666666666666667,0.02,0.06666666666666667,534.7290547123848,534.7290547123848,1060.1866666666665,18.042068916951333,0.07027947741063356,0.017172817382837064,0.23542318281895122,0.00351875799254249
0.15,0.6266666666666667,0.8710546865014698,0.22666666666666668,0.0,0.22666666666666668,477.0325630288423,477.0325630288423,1117.8466666666666,16.176034496560167,0.10513956770225923,0.02015413101276682,0.3069720491072094,0.016501156916972393
