variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,4,0.0,0.84,0.9747161090479811,0.0,0.0,0.0,514.1442226047122,316.72384971364824,972.44,20.25699959691649,0.132499459703154,0.01084610377819941,0.2243417812772075,0.0,
proposed,ppo,4,0.08,0.84,0.9728434031293388,0.0,0.0,0.0,513.4698518691953,299.11759789091906,986.8,19.916130446352838,0.1303064373459063,0.014999801664843064,0.2291445165064646,0.004061517257266223,4.486660710413914
proposed,ppo,4,0.15,0.48,0.7736665984040365,0.42,0.04,0.46,380.63295497733145,116.90695812761132,837.04,18.2507299497376,0.15477195543674427,0.021332138733614475,0.2822467677158132,0.012219110938202701,2.6775622832054564
proposed,ppo,5,0.0,0.84,0.9740959379460492,0.0,0.0,0.0,518.5673828585861,320.3818500382966,975.28,20.186546225999983,0.12516064950083433,0.0076239207906965145,0.2201612943612313,0.0,
proposed,ppo,5,0.08,0.78,0.9580413628610442,0.02,0.0,0.02,500.65524405681265,281.28724165276253,977.02,19.849153759535895,0.14299810781858718,0.010658326800761817,0.21882587525107128,0.0045932835135141506,5.96550193779153
proposed,ppo,5,0.15,0.46,0.7706618186085881,0.34,0.08,0.42,361.14665717653855,85.65615301153164,841.52,18.207823781787127,0.216005664172359,0.015639759969836287,0.22673621262771518,0.012092494928735688,2.436212756553505
