variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,12,0.0,0.84,0.9745640923312179,0.0,0.0,0.0,546.1469769161719,339.50010634318414,971.94,20.25713403497541,0.07360664193909286,0.0067548251104426514,0.22506463229202872,0.0,
proposed,ppo,12,0.08,0.72,0.9087077404654998,0.12,0.0,0.12,489.24571569185036,272.74525178392355,918.72,19.974388438455033,0.10544392261936424,0.015514577364947968,0.23069860207972795,0.0024232195276517273,5.783525774677586
proposed,ppo,12,0.15,0.38,0.742285707148876,0.5,0.06,0.56,357.33616124905643,76.14484512853132,804.96,18.392061538543988,0.18323322446899643,0.02690974412019674,0.27215871708789996,0.010372829551329019,2.5232380180732306
proposed,ppo,13,0.0,0.84,0.9744209774872516,0.0,0.0,0.0,501.46335413162336,307.81371232753315,973.52,20.22313977914505,0.15656771836465536,0.01573411917365737,0.22443409857750216,0.0,
proposed,ppo,13,0.08,0.72,0.9099516378158996,0.12,0.0,0.12,465.17561220517564,258.40103479232397,919.18,19.920662301297448,0.1544750808629678,0.019181725441877923,0.22699589274433316,0.0023044984070065807,5.409380025116755
proposed,ppo,13,0.15,0.46,0.778099487062082,0.44,0.0,0.44,375.71272548412554,121.57126654776532,844.74,18.237107780473696,0.17720496953675013,0.024763028469833196,0.23185856373354816,0.010424582991464967,2.4103477621897387
