#{"t_start": 1782846501.6505735, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-90.046762,600,3.654605,0.0,0.0,4.934853627090731,-90.04676239476058,0.0,0.0,0.0,0.0,0.083039245438534,600,0.6220297537441546,0.18824804800716494,0.48094379709971685,0.8123163273340712,0.8058445832195381,0.5985757633919517,0.0,nan,0.095,10.485759025847356,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.983601,600,9.651801,0.0,0.0,6.41820408109139,-79.98360125556675,0.0,0.0,0.0,0.0,0.12383182055275072,600,0.7638604316882677,0.14326046006171578,0.3888963709902579,0.8115726075693965,0.8008969826313357,0.6404298584039012,0.0,nan,0.06333333333333334,5.345976118222433,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-86.719113,600,12.595987,0.0,0.0,6.600830136007942,-86.71911282950188,0.0,0.0,0.0,0.0,0.10898691948303012,600,0.7307118798584853,0.1643350676877229,0.5044285840767253,0.8262100778271755,0.8185942536592483,0.6080766949305931,0.0,nan,0.10166666666666667,10.829004676826985,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-69.892155,600,18.312805,0.0,0.0,11.254998566374283,-69.89215538782386,0.0,0.0,0.0,0.0,0.1450352445023813,600,1.0132192580037214,0.10320382405252594,0.3969760244057309,0.8503596422883372,0.7850763435661793,0.6365750671426456,0.0,nan,0.07,5.721064451106332,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-110.886199,600,21.51824,0.0,0.0,7.845032756558778,-110.88619883795926,0.0,0.0,0.0,0.0,0.15848299882437883,600,0.9151313116451335,0.31738509527509357,0.7914445227784171,0.7912419626489282,0.7992337374389171,0.6268727888166904,0.0,nan,0.24833333333333332,42.99803516921377,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-118.55993,600,27.094449,0.0,0.0,7.264153577601862,-118.55993045430306,0.0,0.0,0.0,0.0,0.17561846192896133,600,0.9572504479325734,0.3773346870831396,0.6824207178820701,0.7804083310129741,0.8024458015710115,0.6607002459963163,0.0,nan,0.295,50.91674572026243,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-84.223846,600,33.086,0.0,0.0,8.267540500948463,-84.2238459096702,0.0,0.0,0.0,0.0,0.13471656648042843,600,0.9415856870186745,0.22250280219398874,0.4623452855843913,0.8453668577472369,0.7932379602144162,0.634796259564658,0.0,nan,0.17833333333333334,14.696278819361583,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.090608,600,35.954901,0.0,0.0,7.412496696562283,-73.09060777401677,0.0,0.0,0.0,0.0,0.1275785969425529,600,0.7926077173482823,0.0707245954689712,0.16299868802646267,0.8525213574618101,0.841395366092523,0.6872561304271221,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-76.838994,600,41.80491,0.0,0.0,7.193826103180493,-76.83899425472873,0.0,0.0,0.0,0.0,0.10148699717505522,600,0.7276419363331863,0.11521966901461814,0.28491293128847145,0.839168288737225,0.8547421362499396,0.6431554037332535,0.0,nan,0.02666666666666667,1.3953871933211395,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-88.007752,600,44.868612,0.0,0.0,7.990362675714047,-88.00775207587962,0.0,0.0,0.0,0.0,0.11537011848245739,600,0.9148173231359759,0.24896149777341203,0.44104822269508015,0.7810471585517128,0.8101765802750985,0.6502260837703944,0.0,nan,0.21,17.117738153034836,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-71.587909,600,50.58725,0.0,0.0,9.195608099676885,-71.58790910180919,0.0,0.0,0.0,0.0,0.13910717120880844,600,0.7926151707935417,0.02375130926554142,0.0726174432251132,0.8110049668947855,0.7816766740754246,0.647419382383426,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-136.044478,600,56.542844,0.0,0.0,5.347874772196567,-136.04447772394795,0.0,0.0,0.0,0.0,0.11153877935747696,600,0.7785019647540934,0.4339258093765826,0.9998989156535205,0.8260030953461925,0.7769280786812306,0.6024315658211709,0.0,nan,0.24666666666666667,60.52996628434543,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-69.028918,600,59.241691,0.0,0.0,8.953284876453125,-69.02891754784977,0.0,0.0,0.0,0.0,0.15361100034809186,600,0.9133762339558951,0.13214672522251442,0.24700532934271296,0.7973358177083234,0.8027054875219861,0.6300027110924323,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.339017,600,65.158318,0.0,0.0,7.842614356834747,-73.33901701819873,0.0,0.0,0.0,0.0,0.11599189508459727,600,0.788619388338368,0.04603688182424304,0.10448025141582161,0.8043491084625324,0.7746935231611133,0.6404828722029925,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-65.965237,600,68.076103,0.0,0.0,11.356811577642763,-65.96523693007032,0.0,0.0,0.0,0.0,0.14015893202770846,600,0.987411921067845,0.10320259793256384,0.23844333966984047,0.8319731642988821,0.8059812239867945,0.6135060781612992,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-99.697216,600,73.904791,0.0,0.0,5.289868736445677,-99.69721580087129,0.0,0.0,0.0,0.0,0.09429051416973333,600,0.7533519961691039,0.3767389260113679,0.6516155679709674,0.7838419695819417,0.7834167577823004,0.636286768267552,0.0,nan,0.16666666666666666,24.213770735883386,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-95.869656,600,77.061474,0.0,0.0,5.234296291656571,-95.86965640388,0.0,0.0,0.0,0.0,0.10623585041793483,600,0.6875334803243086,0.32646431899714606,0.6291756077036417,0.8064767932891845,0.7647186024487018,0.5728210033973058,0.0,nan,0.12333333333333334,19.336238566425802,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-71.090599,600,82.627561,0.0,0.0,8.663451135854604,-71.09059917687807,0.0,0.0,0.0,0.0,0.1056918813798651,600,0.8181031861708177,0.03402552544950963,0.08332113334913833,0.812730808990697,0.7833358035981655,0.6523079969982306,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-64.96004,600,88.584571,0.0,0.0,11.516249679608668,-64.96004021139132,0.0,0.0,0.0,0.0,0.1765349614076502,600,0.9637800799721125,0.054217577234466935,0.25147574937875466,0.844161186683923,0.7155693976332744,0.6118980964521566,0.0,nan,0.0016666666666666668,0.07956350750168807,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-148.83972,600,91.424727,0.0,0.0,13.71267663350179,-148.83971956556422,0.0,0.0,0.0,0.0,0.20035560402189503,600,1.5083846607208258,0.4471274678211509,0.9989194747184865,0.8351706967130303,0.6989463268220425,0.6022511131564776,0.0,nan,0.365,98.16028204319099,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-109.528849,600,97.408153,0.0,0.0,12.304134319406991,-109.52884856686745,0.0,0.0,0.0,0.0,0.16364797719191462,600,1.2758908322463063,0.33048681111490213,0.9995057942519397,0.8270932005966704,0.6990580088769396,0.6706881656497717,0.0,nan,0.24,53.526834814247515,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-111.786019,600,100.519187,0.0,0.0,9.104768289296988,-111.78601875270648,0.0,0.0,0.0,0.0,0.14935074570491239,600,1.0499682598716524,0.43595599501197685,0.7045033623294447,0.8148255515595277,0.6570842499596378,0.5765685597682992,0.0,nan,0.23166666666666666,47.462432725551515,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.021664,600,106.272321,0.0,0.0,7.521393028549007,-73.02166441239794,0.0,0.0,0.0,0.0,0.11284679598563348,600,0.8170567934197819,0.1818137173986342,0.2640646886905808,0.7923409538467725,0.7470555966719985,0.623441982070605,0.0,nan,0.021666666666666667,1.196232766097795,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-63.971008,600,112.161132,0.0,0.0,11.669872265893941,-63.97100798884233,0.0,0.0,0.0,0.0,0.15610139695526948,600,1.0262331908563964,0.057724964109409894,0.13732030708105838,0.7809804834363361,0.7241311737025777,0.6472209471215804,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-78.917873,600,114.963339,0.0,0.0,7.654127642361745,-78.91787305030711,0.0,0.0,0.0,0.0,0.10605230160880613,600,0.7467646610520879,0.1843945657728811,0.43497154002918115,0.791546693239361,0.7143220165371895,0.6276691688100496,0.0,nan,0.07833333333333334,6.437028935840181,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-72.552005,600,120.967068,0.0,0.0,8.332044088310989,-72.55200513338522,0.0,0.0,0.0,0.0,0.11079932056148144,600,0.7393980683096559,0.09257817659897433,0.2035411740356533,0.8262869132434328,0.7339249846090873,0.607711297472318,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.630858,600,123.936445,0.0,0.0,6.122243082037941,-79.63085845483394,0.0,0.0,0.0,0.0,0.09484198627197479,600,0.7297986083692299,0.19017300047923993,0.3153758654301686,0.8316384547638397,0.736935359314084,0.6005779910832644,0.0,nan,0.055,3.235659446731967,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-86.540797,600,129.749245,0.0,0.0,5.98155166276827,-86.54079721042862,0.0,0.0,0.0,0.0,0.11412633704361605,600,0.7330207610355928,0.2691090122090092,0.6215318906271464,0.8007515072946747,0.7084220693881313,0.6093921053657929,0.0,nan,0.07666666666666666,11.296626523557393,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-66.015805,600,132.806555,0.0,0.0,10.315148736356473,-66.01580458899546,0.0,0.0,0.0,0.0,0.15566552607065823,600,0.9302793657757824,0.06315270489760233,0.1526049082782145,0.8182207683225473,0.7360695765043298,0.6501926584293445,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-69.258721,600,138.460429,0.0,0.0,10.967518153210731,-69.25872053990891,0.0,0.0,0.0,0.0,0.17645662906216264,600,1.0511076146327125,0.17546934653517443,0.3475532605035182,0.8119330486717323,0.6903182518233856,0.6291122340659301,0.0,nan,0.09666666666666666,6.0507447790007864,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-134.649169,600,144.290889,0.0,0.0,9.568907495034349,-134.64916890027973,0.0,0.0,0.0,0.0,0.17514763126676033,600,1.2401627315817483,0.45821129384662823,0.7071355327794757,0.8043955399841071,0.6732287018870314,0.5973545097062986,0.0,nan,0.33166666666666667,77.43952789846732,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-71.107793,600,147.281564,0.0,0.0,7.998525642183529,-71.10779284800168,0.0,0.0,0.0,0.0,0.10982360827266534,600,0.8019156631562329,0.13465045062945238,0.2328689550482136,0.8120957654466232,0.6384635747348268,0.5594633340338866,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-47.048896,600,153.206011,0.0,0.0,17.734507622574874,-47.04889597568477,0.0,0.0,0.0,0.0,0.2509170401176873,600,1.3708018503232366,0.08355648087299729,0.2642629253658756,0.8305966241906086,0.6712702341626088,0.557663339326779,0.0,nan,0.008333333333333333,0.4028313916797811,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-45.112077,600,156.053815,0.0,0.0,21.304979989770455,-45.112077234237425,0.0,0.0,0.0,0.0,0.21116918335717513,600,1.595237966544193,0.08224317949977647,0.3128900020407759,0.8042180234007538,0.6048081641395887,0.5605194020768006,0.0,nan,0.018333333333333333,1.0613345634096456,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-15.754203,600,161.968225,0.0,0.0,37.89932185452508,-15.754202928484872,0.0,0.0,0.0,0.0,0.38071850212552016,600,2.811089102049023,0.18398389796858253,0.43439169774886444,0.7706157230834166,0.5454184945921103,0.4891829309860865,0.0,nan,0.15,11.832603940768216,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.433252,600,167.539731,0.0,0.0,26.596181086936408,-79.43325184745945,0.0,0.0,0.0,0.0,0.49451267678110716,600,2.7666947251554475,0.3191694791740013,0.7798511072401082,0.7759142401938637,0.583654761351645,0.4784701965749264,0.0,nan,0.4266666666666667,76.811849462172,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-42.495949,600,170.78867,0.0,0.0,30.350852938322266,-42.49594914867322,0.0,0.0,0.0,0.0,0.3383208597679214,600,2.4109892649952744,0.19164296709736311,0.6630916969327071,0.7454804550359646,0.5916699948037664,0.5290342751642069,0.0,nan,0.14333333333333334,22.30421000855123,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
