#{"t_start": 1782846501.630004, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-74.63808,600,3.675096,0.0,0.0,6.97389973248048,-74.63807994011339,0.0,0.0,0.0,0.0,0.10937425484115687,600,0.7666070462998555,0.0472617825476978,0.12836650340498576,0.8126162971090526,0.8278057563925783,0.6198597028603157,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.629188,600,9.672369,0.0,0.0,5.086743217506729,-77.62918754882838,0.0,0.0,0.0,0.0,0.10693602106045458,600,0.6878137396134764,0.1268745234095411,0.18767931425127538,0.8020641543110832,0.8242420497598747,0.6445628573621313,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-120.315161,600,12.618868,0.0,0.0,5.625612402310837,-120.31516083362503,0.0,0.0,0.0,0.0,0.13440466348681565,600,0.7829622517381108,0.3545751608559707,0.7032333295924581,0.8753218153988321,0.807252676350375,0.6268585418909788,0.0,nan,0.23666666666666666,46.75415357425302,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-71.814537,600,18.333318,0.0,0.0,8.401446875425496,-71.81453660566486,0.0,0.0,0.0,0.0,0.1096184989155606,600,0.8056219816262197,0.0739419985681865,0.18957755014307312,0.8192131876697143,0.7961471232833962,0.5847572647904357,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-70.561144,600,21.538826,0.0,0.0,9.412265533011615,-70.56114442110058,0.0,0.0,0.0,0.0,0.13939971426804526,600,0.9348978882025407,0.14753413951109762,0.30055024599377483,0.8354350840921203,0.7768301232407491,0.6269260743260383,0.0,nan,0.05333333333333334,2.9932657583281737,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-72.178361,600,27.11129,0.0,0.0,8.936303282939997,-72.17836136409537,0.0,0.0,0.0,0.0,0.15472009407187465,600,0.9397446810121214,0.18345737705953194,0.3244129149259333,0.813089960621049,0.819681654671828,0.6741481225192547,0.0,nan,0.05333333333333334,3.1853167684403214,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-123.207581,600,33.106483,0.0,0.0,7.293402596151583,-123.20758071015382,0.0,0.0,0.0,0.0,0.14754978949965725,600,0.901679155572651,0.4814944204786377,0.9904359822055583,0.8238351195491851,0.7917768068487445,0.6338186744600535,0.0,nan,0.22333333333333333,55.2062735882159,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.67241,600,35.975483,0.0,0.0,6.171644781365875,-77.67240967248394,0.0,0.0,0.0,0.0,0.09229419842082842,600,0.6602597067439285,0.0675246462398106,0.20255299040498087,0.8522342105706533,0.8147061411229273,0.6403526037558913,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.175993,600,41.825057,0.0,0.0,7.114449188441289,-77.1759932094553,0.0,0.0,0.0,0.0,0.1061860058967476,600,0.675860270351029,0.07773890285660015,0.25526450985186766,0.8074476762504006,0.8223211986447374,0.6569270553191503,0.0,nan,0.005,0.2306580395458938,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-120.115414,600,44.888646,0.0,0.0,2.417667930969147,-120.11541418674878,0.0,0.0,0.0,0.0,0.10426770279551643,600,0.7757807100644486,0.3873860965721241,0.6739607277143063,0.8381626520740489,0.8381812022253871,0.6174774011224509,0.0,nan,0.255,42.39495626405353,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-85.145625,600,50.607732,0.0,0.0,7.964490253941419,-85.14562522073842,0.0,0.0,0.0,0.0,0.11459135592032475,600,0.8513937991409346,0.19776820448413793,0.5096483159682376,0.8003386349603534,0.7750897482658426,0.5870195099214712,0.0,nan,0.14,15.261524584522133,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-105.444093,600,56.560699,0.0,0.0,5.381128429917369,-105.44409312202231,0.0,0.0,0.0,0.0,0.123640414576982,600,0.7718071982466236,0.325089029268388,0.6885931376555317,0.8268304989859462,0.8147281675537428,0.6421573782463869,0.0,nan,0.205,32.83027392006029,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-78.793602,600,59.262197,0.0,0.0,6.87244477848414,-78.79360165129475,0.0,0.0,0.0,0.0,0.13197011109810736,600,0.7728623589959088,0.13446129367179774,0.48058494547523073,0.8168048318227132,0.807650036526223,0.6597110675275326,0.0,nan,0.051666666666666666,5.308628484461209,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-91.71139,600,65.178938,0.0,0.0,6.610800947870776,-91.71139042338649,0.0,0.0,0.0,0.0,0.10084846503994552,600,0.7735564599856305,0.22501429915096038,0.5415578820619655,0.8612168266748389,0.8008821896587809,0.6011903863400221,0.0,nan,0.12666666666666668,16.850729498919744,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-124.897083,600,68.096627,0.0,0.0,4.0358602463409206,-124.89708270721458,0.0,0.0,0.0,0.0,0.11378540712064646,600,0.7070599974275379,0.4341960177932722,0.8913764783516264,0.8729169640565911,0.7996162676190337,0.6689712265133858,0.0,nan,0.18,47.61642911521082,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.624282,600,73.924376,0.0,0.0,7.481749360962428,-77.62428152783777,0.0,0.0,0.0,0.0,0.1017387453254885,600,0.8213562617161397,0.15642285988303145,0.4221746050638329,0.7958292690416177,0.7324025251468023,0.6240177149822315,0.0,nan,0.08166666666666667,6.084706021338621,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-75.595673,600,77.081972,0.0,0.0,7.60949433447605,-75.59567318258671,0.0,0.0,0.0,0.0,0.11102641047100027,600,0.7796721195279772,0.1331395410312909,0.348197573507721,0.8138126433268189,0.791559392294536,0.6392419807240367,0.0,nan,0.03,2.2414767686647363,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-94.321268,600,82.64792,0.0,0.0,5.010847764718927,-94.32126830531143,0.0,0.0,0.0,0.0,0.08416132733643106,600,0.6595379535543909,0.26287760683832656,0.6102443816183054,0.8161010259389877,0.7457006369655331,0.6469034514079491,0.0,nan,0.11166666666666666,16.043145281128197,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-113.425823,600,88.605089,0.0,0.0,4.952702384863961,-113.42582338198928,0.0,0.0,0.0,0.0,0.10579885492669687,600,0.7133020208964427,0.4664175500038492,0.6544596639875112,0.7957929011931022,0.7245877658079067,0.6193332927425702,0.0,nan,0.205,36.73412877148922,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-145.43758,600,91.445221,0.0,0.0,11.465889810370932,-145.43758034016003,0.0,0.0,0.0,0.0,0.22441561171657357,600,1.3154155203643862,0.38094312364288935,0.9987189588943944,0.8251084842408697,0.7069645717243354,0.6118530063827833,0.0,nan,0.2866666666666667,92.79714971400867,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-221.574515,600,97.428698,0.0,0.0,6.596118479546776,-221.57451463460544,0.0,0.0,0.0,0.0,0.1702021515901115,600,1.193129351300586,0.6995084657576973,0.9999069797617811,0.8901160541564846,0.711926698560516,0.6561204028626283,0.0,nan,0.465,161.18065993798325,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-72.543791,600,100.536141,0.0,0.0,8.242546915072714,-72.5437909735507,0.0,0.0,0.0,0.0,0.11212338922282185,600,0.7874794236079486,0.05480461274295434,0.13942912092325702,0.8662424745472769,0.7446025491443773,0.6315337736780445,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-63.098563,600,106.292364,0.0,0.0,12.6472323498843,-63.09856292557943,0.0,0.0,0.0,0.0,0.1619455224869599,600,1.0959002997219034,0.10573443299816379,0.1962583551096801,0.8687704143067821,0.68502589845409,0.5745763348291317,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.674165,600,112.184325,0.0,0.0,9.042370232946574,-77.67416520854015,0.0,0.0,0.0,0.0,0.1373993714230668,600,0.8859771320344559,0.20220216449908876,0.3241150660676508,0.8297776058875024,0.7509180718908707,0.622666293134292,0.0,nan,0.13333333333333333,8.79132518193611,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-115.44685,600,114.984087,0.0,0.0,4.930762385500378,-115.44685026820376,0.0,0.0,0.0,0.0,0.0957085613005748,600,0.7245020301589483,0.553104243971342,0.7212520123988091,0.8494271744104723,0.7072940445939699,0.6253483128547669,0.0,nan,0.22,38.49057391297704,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-95.349859,600,120.987584,0.0,0.0,5.054725169429798,-95.3498593132506,0.0,0.0,0.0,0.0,0.089767971203748,600,0.6740726140935245,0.4083683471858457,0.6354832971120701,0.8587141927083334,0.7426742624739806,0.6550324503580729,0.0,nan,0.16,18.517940746115464,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-70.433486,600,123.957007,0.0,0.0,9.26130005762633,-70.43348586765663,0.0,0.0,0.0,0.0,0.11839660258825657,600,0.8054526537839942,0.06645636145678796,0.11934637811569059,0.8385985610261559,0.7209117824335893,0.6081603219608466,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-87.620017,600,129.769639,0.0,0.0,6.451879771312744,-87.62001703913594,0.0,0.0,0.0,0.0,0.1293646790469175,600,0.7691494074622108,0.26845934375434055,0.4586691246667716,0.7648631179239601,0.7449831160902977,0.6282381349305312,0.0,nan,0.14833333333333334,14.870544086669064,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-85.211125,600,132.827169,0.0,0.0,5.733859010573241,-85.21112468517495,0.0,0.0,0.0,0.0,0.12529424673042944,600,0.6647889387178806,0.24109920858234668,0.33353120685728366,0.8076925729153057,0.7078485511833181,0.6175475939425329,0.0,nan,0.14166666666666666,8.63982405967869,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-81.423292,600,138.480987,0.0,0.0,9.440387309151856,-81.42329157829113,0.0,0.0,0.0,0.0,0.16436105834459314,600,0.9261461571341677,0.17216691375554619,0.43967024954574735,0.7639210603758693,0.6810314388324817,0.6010073590278625,0.0,nan,0.2,17.117927566650778,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-68.603016,600,144.310089,0.0,0.0,10.09883779886226,-68.60301631913312,0.0,0.0,0.0,0.0,0.1201266812300868,600,0.9337671405629944,0.13598878695142122,0.28757934945118524,0.8117551746343573,0.7251639196773371,0.674285021374623,0.0,nan,0.03166666666666667,1.6575024677677517,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-74.733912,600,147.30211,0.0,0.0,6.591822510049304,-74.73391209994769,0.0,0.0,0.0,0.0,0.0967544161256927,600,0.666414199307755,0.08114751631594867,0.1416039036653644,0.8145459463167936,0.6510542381058136,0.5620770932734013,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-64.355336,600,153.225199,0.0,0.0,10.664107174579383,-64.35533647703673,0.0,0.0,0.0,0.0,0.12906524839183944,600,1.004062661810137,0.13542986584656455,0.24281572306944982,0.8098308928714444,0.6902836245112121,0.636527638224264,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-60.419581,600,156.074256,0.0,0.0,14.267460454571669,-60.41958102183292,0.0,0.0,0.0,0.0,0.16969108014393028,600,1.162220777291012,0.14277826234502344,0.3218197514281002,0.7845874405652284,0.6402553907719751,0.5595372363552451,0.0,nan,0.07166666666666667,4.44095445487593,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-48.11672,600,161.984637,0.0,0.0,22.863921505566697,-48.11671982899543,0.0,0.0,0.0,0.0,0.24359037488051188,600,1.7700294594233745,0.16925752837586877,0.4357364640243466,0.7954217953793704,0.5735091286897659,0.5699648027618726,0.0,nan,0.18666666666666668,15.442295576999243,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-74.957326,600,167.560293,0.0,0.0,27.023535987431863,-74.95732591561809,0.0,0.0,0.0,0.0,0.36955565556888914,600,2.415930808918219,0.325442316760698,0.5362763277728856,0.7586793398608764,0.6012603609263897,0.4884963938593864,0.0,nan,0.43333333333333335,57.50132013208971,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
