#{"t_start": 1782846501.6402113, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-78.055045,600,3.664901,0.0,0.0,5.799118413157304,-78.05504478056645,0.0,0.0,0.0,0.0,0.10922335636307899,600,0.6363441345011254,0.10775500848656856,0.251518544594726,0.8122384389862418,0.7834414208928744,0.6293207766115665,0.0,nan,0.005,0.2735382416681232,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.202411,600,9.662248,0.0,0.0,5.221150406061996,-77.20241053911974,0.0,0.0,0.0,0.0,0.09717535644623079,600,0.693351433022027,0.10401221870967951,0.2400090106608114,0.7767234296227495,0.8365532673026125,0.6352121035009622,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-83.059486,600,12.606499,0.0,0.0,7.7063832799623215,-83.05948599157051,0.0,0.0,0.0,0.0,0.13920916037603853,600,0.829766422023411,0.21908796473562334,0.35225097820566403,0.8317259624476234,0.7945547180622816,0.654411354959011,0.0,nan,0.15166666666666667,11.031044046593106,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.541816,600,18.32311,0.0,0.0,8.265814398067725,-73.54181553801682,0.0,0.0,0.0,0.0,0.14214248395538753,600,0.8181071544797156,0.12443925631446577,0.2857138792046109,0.8309643665887415,0.7922401032348474,0.6206630127131939,0.0,nan,0.04666666666666667,2.8104220952661856,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-71.692906,600,21.533024,0.0,0.0,10.166590696792264,-71.69290559299459,0.0,0.0,0.0,0.0,0.1636837314711741,600,1.0020416784825983,0.17092661536991996,0.37719754579855913,0.8063991930087407,0.7829120646044612,0.6051628407587608,0.0,nan,0.09333333333333334,6.673550200237681,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-171.472106,600,27.10106,0.0,0.0,7.3055452981665265,-171.47210572129813,0.0,0.0,0.0,0.0,0.16566470318685145,600,1.0735374476692845,0.5816563439348621,1.1294720997685557,0.8010625943168997,0.7711345227931936,0.575245198532939,0.0,nan,0.32166666666666666,107.50146649785542,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-167.200952,600,33.096256,0.0,0.0,6.646754410209538,-167.20095156875365,0.0,0.0,0.0,0.0,0.16718116657633497,600,0.9806675160476218,0.5138619739652026,0.9999195330346575,0.8174476067100962,0.724472382987539,0.6349304144084453,0.0,nan,0.315,99.21157543691211,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.79061,600,35.967583,0.0,0.0,5.786651015040526,-77.7906097778848,0.0,0.0,0.0,0.0,0.1204016178648741,600,0.6448117690389068,0.13407905384720972,0.2474616947255985,0.8458769013484319,0.7827073673469325,0.623215180474023,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-131.275068,600,41.81483,0.0,0.0,4.591261792553498,-131.27506843059857,0.0,0.0,0.0,0.0,0.09567678649698709,600,0.7944986003851873,0.43172230296679875,0.7865979879902709,0.7673386316513643,0.8164838070096448,0.6346414990133296,0.0,nan,0.23833333333333334,55.04777078675475,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-103.398047,600,44.873863,0.0,0.0,6.54178200341423,-103.39804724141712,0.0,0.0,0.0,0.0,0.11552939849694985,600,0.813773243780497,0.31864106170854145,0.7080643232055989,0.839578273879985,0.7531345281004905,0.5862544687092304,0.0,nan,0.165,30.890114183002222,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
