variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,2,0.0,0.96,0.9898493973266441,0.0,0.0,0.0,548.005792096135,354.9913201340091,1097.94,18.30750036947074,0.09406311908326347,0.009802271297673032,0.22709802461112782,0.0,
proposed,ppo,2,0.08,0.86,0.9297466607732197,0.12,0.0,0.12,489.5357097255034,290.28672549687076,1012.88,17.882979039263173,0.09954254004185993,0.018846737984725276,0.24418445893262575,0.0053098906266343645,6.327956926072757
proposed,ppo,2,0.15,0.52,0.8206921684498777,0.3,0.0,0.3,437.15290107602345,174.83057797095051,1061.12,16.189224486441027,0.142896847683847,0.028034822038432036,0.31146077344891376,0.016351431447812294,3.003665296471565
