density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.0,0.0006605400894669812,0.0,0.0,0.0,24.326599210824735,20.111458037168372,14.665394641809002,0.0027503828948169232,0.02925287420631796,0.003210003313076432,0.002477035539026204,0.0,
0.08,0.0,0.016813591097211526,0.028284271247461894,0.0,0.028284271247461894,12.037992395084606,11.93447704048464,17.81909088590087,0.1008821836676471,0.03847888614419052,0.0022884963723700294,0.0013445019875779197,0.0011641180443355504,0.8509180574412063
0.15,0.014142135623730963,0.002285681089028736,0.014142135623730963,0.01414213562373095,0.0,31.253456925717195,40.54796936062682,14.311841251215728,0.013591626997463916,0.06784843836763696,0.002299289638308719,0.004862562214764349,0.0022218413182087215,0.3843597952462541
