density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.98,0.9895203031497789,0.0,0.0,0.0,573.48704258358,361.4835177436817,1132.65,18.3158143976883,0.08073129334180568,0.008802646857074029,0.22551197789039445,0.0,
0.08,0.88,0.9570355669536619,0.1,0.0,0.1,525.4908777196738,290.6773450560919,1079.02,17.99162753182548,0.09905911484687367,0.016218244280910822,0.2370218814511194,0.004527793187433828,6.652893678897615
0.15,0.63,0.8504454459295002,0.27,0.01,0.28,425.20277602927007,114.11746641755443,1042.92,16.318069927494243,0.15005407155912318,0.025042105548823586,0.29956385404645214,0.015421813456497104,3.288424984324684
