#{"t_start": 1782847435.6582258, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
162.18545,1500,42.455566,0.0,0.0,520.9126597233032,162.18545039895372,0.0,0.0,0.0,0.0,0.8883168959257657,1500,13.865072375181342,0.1573604805498568,0.7648455908331654,0.03744703038254132,0.3907425844271978,0.3837613317966461,0.009566558609170984,2.7885406038185927,0.6393333333333333,125.25355529972892,0.0,849,118,2,729,0.566,0.07866666666666666,0.0013333333333333333,0.486,4.0
99.436287,1384,77.360836,0.0,1.0,497.2424713698971,99.43628681943811,1.0,1.0,0.0,0.0,0.8012817142920484,1384,13.912575830560876,0.13080856532725907,0.5348899139880616,0.021110357659481292,0.4062138764413795,0.3993812821848544,0.012039036267187794,6.6459975062295795,0.6228323699421965,49.18621743719206,10.0,873,111,3,759,0.6307803468208093,0.08020231213872832,0.002167630057803468,0.5484104046242775,4.0
