variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,27,11000,7,0.0,0,16,327.0356243172225,241.38440636914447,1.0,0.9873445255772494,0.0,0.0,0.0,0.0,0.0,700,18.18576963801873,0.17045326138658395,0.4581423408953049,0.013704137980405774,0.24,0.24285714285714285,0.0,,598,0,0,598,0.8542857142857143,0.0,0.0,0.8542857142857143
proposed,ppo,27,11200,7,0.0,1,16,387.6753999389294,264.20485776101924,1.0,0.9906190998860394,0.0,0.0,0.0,0.0,0.0,846,18.283412915303963,0.18453296154766585,0.6709933435098704,0.013165691917559603,0.2293144208037825,0.2281323877068558,0.0,,733,0,0,733,0.8664302600472813,0.0,0.0,0.8664302600472813
proposed,ppo,27,10500,7,0.0,2,16,440.2604516792894,303.24676656540373,1.0,0.9896007261565029,0.0,0.0,0.0,0.0,0.0,881,18.260628352259012,0.10263006141714136,0.376952180880759,0.011878666382337942,0.23155505107832008,0.23269012485811577,0.0,,762,0,0,762,0.8649262202043133,0.0,0.0,0.8649262202043133
proposed,ppo,27,10900,7,0.0,3,16,448.07997319154197,305.476240194187,1.0,0.9885368631086449,0.0,0.0,0.0,0.0,0.0,912,18.278232941982743,0.1173255772113765,0.40736965777997597,0.011546668700216207,0.2236842105263158,0.22587719298245615,0.0,,793,0,0,793,0.8695175438596491,0.0,0.0,0.8695175438596491
proposed,ppo,27,11500,7,0.0,4,16,486.8603534037344,324.0292179588059,1.0,0.9902649646167323,0.0,0.0,0.0,0.0,0.0,989,18.287032961912484,0.11341638949564627,0.3470776709258934,0.011753603951163642,0.22851365015166836,0.23053589484327602,0.0,,859,0,0,859,0.8685540950455005,0.0,0.0,0.8685540950455005
proposed,ppo,27,10600,7,0.0,5,16,487.84928933440443,314.13442628311776,1.0,0.9920059678138745,0.0,0.0,0.0,0.0,0.0,1042,18.308884141842988,0.1597035610119576,0.49922140129112746,0.012725285358991539,0.22456813819577734,0.22648752399232247,0.0,,908,0,0,908,0.8714011516314779,0.0,0.0,0.8714011516314779
proposed,ppo,27,11100,7,0.0,6,16,517.9918191357003,336.2825120601993,1.0,0.9913278745330665,0.0,0.0,0.0,0.0,0.0,1080,18.354292753549533,0.1385022806633142,0.3265039132021179,0.009811940651249003,0.2111111111111111,0.21296296296296297,0.0,,950,0,0,950,0.8796296296296297,0.0,0.0,0.8796296296296297
proposed,ppo,27,10000,7,0.0,7,16,506.0411941181264,322.5258492265647,1.0,0.9924311748459275,0.0,0.0,0.0,0.0,0.0,1087,18.338917841043404,0.1631071425760773,0.575590891726513,0.010202447830235864,0.21343146274149033,0.21527138914443422,0.0,,955,0,0,955,0.8785648574057038,0.0,0.0,0.8785648574057038
proposed,ppo,27,10300,7,0.0,8,16,592.3258199878253,375.4936117543673,1.0,0.9918984067208788,0.0,0.0,0.0,0.0,0.0,1193,18.34051991706253,0.1018249903952295,0.3881530965267932,0.011043569625395117,0.2196144174350377,0.22129086336965634,0.0,,1046,0,0,1046,0.8767812238055323,0.0,0.0,0.8767812238055323
proposed,ppo,27,11300,7,0.0,9,16,565.8993542554214,347.5973218710828,1.0,0.9936456462943802,0.0,0.0,0.0,0.0,0.0,1232,18.355426207812084,0.1727720406504987,0.4921590004167114,0.013555626648360283,0.21915584415584416,0.22077922077922077,0.0,,1081,0,0,1081,0.877435064935065,0.0,0.0,0.877435064935065
