variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,26,11100,7,0.0,0,16,354.6839106288609,260.2885527325477,1.0,0.989346850834362,0.0,0.0,0.0,0.0,0.0,719,18.166587216447976,0.11888230693977665,0.4658484696945435,0.03445352669883006,0.2475674784067443,0.2503491195750336,0.0,,611,0,0,611,0.8497913769123783,0.0,0.0,0.8497913769123783
proposed,ppo,26,10800,7,0.0,1,16,378.1736824638323,275.3695884262346,1.0,0.987328323387883,0.0,0.0,0.0,0.0,0.0,739,18.208509508819066,0.0845611224615591,0.44466532980997736,0.03263527304135737,0.2381596752368065,0.2408660351826793,0.0,,634,0,0,634,0.857916102841678,0.0,0.0,0.857916102841678
proposed,ppo,26,10000,7,0.0,2,16,402.21751523606895,287.52933210147216,1.0,0.9873476681189869,0.0,0.0,0.0,0.0,0.0,771,18.204391301022163,0.06176956045537851,0.3087185798310228,0.03563576246806253,0.24890653818034011,0.24890653818034011,0.0,,657,0,0,657,0.8521400778210116,0.0,0.0,0.8521400778210116
proposed,ppo,26,11000,7,0.0,3,16,398.60416462113056,270.2037063553649,1.0,0.9890709010043539,0.0,0.0,0.0,0.0,0.0,857,18.23341396495411,0.17047291382203647,0.6245307428527822,0.03344535658596781,0.24097422499083582,0.24330794727788366,0.0,,735,0,0,735,0.8576429404900817,0.0,0.0,0.8576429404900817
proposed,ppo,26,11400,7,0.0,4,16,473.4788876449444,321.9534813782507,1.0,0.9900262471316692,0.0,0.0,0.0,0.0,0.0,909,18.275996937938395,0.057666987867697056,0.46094731521316473,0.03441109002093458,0.22940577505969897,0.23160599508170115,0.0,,786,0,0,786,0.8646864686468647,0.0,0.0,0.8646864686468647
proposed,ppo,26,10500,7,0.0,5,16,502.8966292327783,331.40387365518853,1.0,0.9916048490809712,0.0,0.0,0.0,0.0,0.0,1005,18.268836799746172,0.09559480222813647,0.39488218362721306,0.03567519174536588,0.23682985756527725,0.2408099570677648,0.0,,864,0,0,864,0.8597014925373134,0.0,0.0,0.8597014925373134
proposed,ppo,26,10300,7,0.0,6,16,473.1213501960752,304.4069424765395,1.0,0.9916410386666964,0.0,0.0,0.0,0.0,0.0,1016,18.247821056626027,0.15972472577473643,0.6519015341711929,0.03816087959645001,0.24760180559214645,0.25349272623306185,0.0,,865,0,0,865,0.8513779527559056,0.0,0.0,0.8513779527559056
proposed,ppo,26,10100,7,0.0,7,16,519.8818082850325,336.4062162215295,1.0,0.9914280533635639,0.0,0.0,0.0,0.0,0.0,1066,18.289981861347837,0.12013581419856767,0.5321216247339137,0.03154833663751216,0.2299375413282727,0.23181371393615263,0.0,,923,0,0,923,0.8658536585365854,0.0,0.0,0.8658536585365854
proposed,ppo,26,10700,7,0.0,8,16,559.3884299275649,360.1716107390194,1.0,0.9909057312572521,0.0,0.0,0.0,0.0,0.0,1117,18.320619539344417,0.09429861542250786,0.4671893143215519,0.031019990772655902,0.22389409204839913,0.22568460234383333,0.0,,974,0,0,974,0.8719785138764548,0.0,0.0,0.8719785138764548
proposed,ppo,26,10900,7,0.0,9,16,553.413778324494,351.96698792913253,1.0,0.9929849922288988,0.0,0.0,0.0,0.0,0.0,1125,18.268691117432486,0.1048556156341113,0.8172319759632554,0.03601720420064198,0.24613104110293918,0.24790362792544895,0.0,,964,0,0,964,0.8568888888888889,0.0,0.0,0.8568888888888889
proposed,ppo,26,10400,7,0.0,10,16,621.441055049979,386.3684258500748,1.0,0.9975536447072169,0.0,0.0,0.0,0.0,0.0,1271,18.286309275272046,0.10913287993051769,0.5318609483832115,0.03395554487117919,0.24125855049685546,0.2428276664529796,0.0,,1093,0,0,1093,0.8599527930763179,0.0,0.0,0.8599527930763179
proposed,ppo,26,11200,7,0.0,11,16,658.3982552288148,400.36345770556954,1.0,0.9930913419229116,0.0,0.0,0.0,0.0,0.0,1337,18.350932267213263,0.10684282803041804,0.5103734978251385,0.032600197824562444,0.2227653360402486,0.22575278146639632,0.0,,1168,0,0,1168,0.8735976065818998,0.0,0.0,0.8735976065818998
proposed,ppo,26,11100,7,0.0,12,16,348.43031904772147,259.55648046819175,1.0,0.986821070226074,0.0,0.0,0.0,0.0,0.0,685,18.225839246432432,0.09490226159261654,0.3942613765403931,0.03288315763071614,0.23009403848300014,0.23301374651219722,0.0,,589,0,0,589,0.8598540145985402,0.0,0.0,0.8598540145985402
proposed,ppo,26,10200,7,0.0,13,16,735.7181643855821,385.9454015510014,0.0,0.9763556547539259,0.0,0.0,0.0,0.0,0.0,1500,18.323564438114296,0.08105511058164439,0.6000736078327824,0.030919982619273166,0.22892528398831685,0.23025861732165018,0.0,,1304,0,0,1304,0.8693333333333333,0.0,0.0,0.8693333333333333
proposed,ppo,26,10600,7,0.0,14,16,696.3579317342954,357.17355456852835,0.0,0.9636820190622336,0.0,0.0,0.0,0.0,0.0,1500,18.332337528844977,0.1321379999420798,0.6011462846423613,0.031273176501194634,0.22848633035024007,0.22915299701690675,0.0,,1305,0,0,1305,0.87,0.0,0.0,0.87
proposed,ppo,26,11300,7,0.0,15,16,714.5772101708048,373.8302727715346,0.0,0.9864461984133328,0.0,0.0,0.0,0.0,0.0,1500,18.33416768099671,0.10859678991614663,0.4926815521998504,0.03122846955123047,0.22942439341545104,0.22942439341545104,0.0,,1307,0,0,1307,0.8713333333333333,0.0,0.0,0.8713333333333333
proposed,ppo,26,11501,7,0.0,16,16,726.9544931163456,383.46244524221066,0.0,0.9780347334895273,0.0,0.0,0.0,0.0,0.0,1500,18.29045259207298,0.09012045860980288,0.3889365673319995,0.03439842308840404,0.24371528045336405,0.2450632732709249,0.0,,1291,0,0,1291,0.8606666666666667,0.0,0.0,0.8606666666666667
proposed,ppo,26,11001,7,0.0,17,16,441.72929489779614,300.808266449278,1.0,0.9894731078756164,0.0,0.0,0.0,0.0,0.0,875,18.23906386338182,0.09088701872240627,0.6271430066480285,0.03355026260710188,0.23879779951913016,0.24108351380484444,0.0,,751,0,0,751,0.8582857142857143,0.0,0.0,0.8582857142857143
