#{"t_start": 1782846504.106092, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-76.724643,600,4.489183,0.0,0.0,5.8489084499666335,-76.7246429151706,0.0,0.0,0.0,0.0,0.10502257149615306,600,0.6742970107671128,0.07588032942532028,0.1604466285336753,0.8150635841861367,0.816748405750841,0.6088584961866339,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-99.977338,600,10.203724,0.0,0.0,6.851195065175609,-99.97733811456814,0.0,0.0,0.0,0.0,0.11230046095315109,600,0.8043948097799354,0.2638351795241975,0.7072068705730923,0.8234536909436186,0.8311636525020003,0.6144935750216246,0.0,nan,0.16,25.544954085282004,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.704112,600,13.246205,0.0,0.0,6.133228648034876,-77.704111979034,0.0,0.0,0.0,0.0,0.10698184242371468,600,0.6942814144066244,0.04814602978666363,0.24589524225867532,0.7796127142570913,0.808812334810694,0.6667906472583612,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-75.419909,600,19.054982,0.0,0.0,6.92004423927651,-75.41990904831293,0.0,0.0,0.0,0.0,0.11675172080121997,600,0.7463611627380355,0.09291933614378908,0.24303827264935798,0.8266916321435323,0.8391316510240237,0.6538984439273675,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-76.591532,600,21.922327,0.0,0.0,6.172647057442029,-76.59153210405508,0.0,0.0,0.0,0.0,0.11555360918059705,600,0.6655213072378799,0.04956684163848101,0.10839622333789588,0.8002270666509866,0.8308767706838747,0.6455241310720642,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-83.335137,600,27.933613,0.0,0.0,6.067802817306469,-83.33513663228364,0.0,0.0,0.0,0.0,0.10143090199780842,600,0.73168061546395,0.1548245352778295,0.47624177777070764,0.8577657709767421,0.7996736876169841,0.641857667217652,0.0,nan,0.07333333333333333,7.0262741208492026,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.627681,600,33.521649,0.0,0.0,7.479481638606517,-73.62768125903108,0.0,0.0,0.0,0.0,0.11869198089262752,600,0.8259436746935441,0.09623494901584875,0.2682334271415928,0.7663029292970895,0.8093461848795414,0.6504794608056546,0.0,nan,0.02,1.1151013140394812,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-85.673707,600,36.688423,0.0,0.0,9.938204611598081,-85.67370718865783,0.0,0.0,0.0,0.0,0.1437742771938119,600,1.0081785589724124,0.2391830880420771,0.41160654733626917,0.7964850810480615,0.8147441418593129,0.623285159120957,0.0,nan,0.24666666666666667,19.743780582209325,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-115.231146,600,42.407117,0.0,0.0,6.74679838181695,-115.23114556642466,0.0,0.0,0.0,0.0,0.11642093862098732,600,0.9191374895996808,0.3930493274227495,0.8665024895213687,0.7886476227765282,0.8119394276291132,0.5951612914601961,0.0,nan,0.225,45.26138230217264,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-64.237041,600,45.430579,0.0,0.0,10.991271138502205,-64.23704069287098,0.0,0.0,0.0,0.0,0.1729330934469484,600,0.9830903803699239,0.08535199126205087,0.17706308224956138,0.8000291361535589,0.7485571135704716,0.6322321573148171,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-104.471714,600,51.404996,0.0,0.0,7.519070382621824,-104.4717137409235,0.0,0.0,0.0,0.0,0.1365987288307428,600,0.8473721094717799,0.31947211934458425,0.7052188507457064,0.8458651798963547,0.7769441710412502,0.6112859945495923,0.0,nan,0.23833333333333334,33.59519808546408,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-327.573233,529,53.884203,0.0,1.0,-7.339148414144981,-327.573233329387,0.0,0.0,0.0,1.0,0.146872205603986,529,1.0132996467279685,0.494250514035928,1.0282292489140532,0.809110186233525,0.7989590333630322,0.639650357637153,0.0,nan,0.4102079395085066,102.42854734647379,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
