variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,3,10000,7,0.0,0,491.1578872916492,313.47970500510667,1.0,0.9903622773271452,0.0,0.0,0.0,0.0,0.0,933,20.264129256075027,0.14282806773531642,0.4123518209067725,0.010402828860241372,0.2240085744908896,0.2240085744908896,0.0,
proposed,ppo,3,10001,7,0.0,1,475.3814414748858,304.51137762479345,1.0,0.9906925871065072,0.0,0.0,0.0,0.0,0.0,908,20.249528414177615,0.1485767060395415,0.5382220451492937,0.01126632799439559,0.2290748898678414,0.2290748898678414,0.0,
proposed,ppo,3,10002,7,0.0,2,542.9125943882244,345.4437188417711,1.0,0.9912226293360228,0.0,0.0,0.0,0.0,0.0,983,20.267693749816846,0.09595851713911294,0.39133641797085994,0.010127624131110046,0.22583926754832145,0.2278738555442523,0.0,
proposed,ppo,3,10003,7,0.0,3,453.4127116703149,300.67485225970984,1.0,0.990545962551613,0.0,0.0,0.0,0.0,0.0,827,20.26661502568571,0.11171437865333313,0.49625348424511945,0.007326515192141196,0.21039903264812576,0.21281741233373638,0.0,
proposed,ppo,3,10004,7,0.0,4,518.1611414949059,323.5724222483807,1.0,0.9918082059743354,0.0,0.0,0.0,0.0,0.0,1001,20.307772372425912,0.16074994464976508,0.5789719917964825,0.0070311593470516265,0.2097902097902098,0.21178821178821178,0.0,
proposed,ppo,3,10005,7,0.0,5,489.5635667145465,320.88858766855986,1.0,0.9904241900277724,0.0,0.0,0.0,0.0,0.0,868,20.28080958648087,0.08251536371299709,0.41906881761475767,0.007876096010070792,0.2119815668202765,0.2108294930875576,0.0,
proposed,ppo,3,10006,7,0.0,6,573.1651691464074,344.670900775291,1.0,0.9926963395783688,0.0,0.0,0.0,0.0,0.0,1107,20.328203459912356,0.15719831641307158,0.7380999309954668,0.008983397191725234,0.21318879855465223,0.21499548328816623,0.0,
proposed,ppo,3,10007,7,0.0,7,627.7856611528138,327.92516232343144,0.0,0.8236894371910468,0.0,0.0,0.0,0.0,0.0,1200,20.269992617282707,0.11426799654917207,0.3032911319344651,0.007275721840560436,0.22916666666666666,0.23083333333333333,0.0,
proposed,ppo,3,10008,7,0.0,8,461.9595544457816,296.87696312869514,1.0,0.990847045790822,0.0,0.0,0.0,0.0,0.0,885,20.24709230844775,0.15492034086653092,0.5719620817663716,0.010158779046966531,0.22372881355932203,0.22372881355932203,0.0,
proposed,ppo,3,10009,7,0.0,9,434.0613715866088,286.0277304947081,1.0,0.9894092689765083,0.0,0.0,0.0,0.0,0.0,824,20.233987616423875,0.14896089845846622,0.4843244231685005,0.009587986453535776,0.22330097087378642,0.220873786407767,0.0,
proposed,ppo,3,10010,7,0.0,10,530.4169245252126,329.7149229836023,1.0,0.9921047726278285,0.0,0.0,0.0,0.0,0.0,1012,20.23315641991687,0.14473027214686152,0.5652446140707532,0.010665338192863957,0.2381422924901186,0.2341897233201581,0.0,
proposed,ppo,3,10011,7,0.0,11,578.8724653841351,363.6919618524564,1.0,0.991807178587146,0.0,0.0,0.0,0.0,0.0,1054,20.300807854731474,0.10231492269001931,0.13979475535881136,0.0063727916566481855,0.2144212523719165,0.21631878557874762,0.0,
proposed,ppo,3,10012,7,0.0,12,422.09809211183943,283.9471878252029,1.0,0.9888306121995089,0.0,0.0,0.0,0.0,0.0,776,20.22013893944397,0.11994301252806908,0.4866041946652901,0.010141903011262724,0.22422680412371135,0.2268041237113402,0.0,
proposed,ppo,3,10013,7,0.0,13,525.9948678987946,336.6571202622483,1.0,0.9920231148254781,0.0,0.0,0.0,0.0,0.0,956,20.274000281037683,0.10216961583283801,0.3550129303376445,0.008772309625981118,0.2196652719665272,0.2217573221757322,0.0,
proposed,ppo,3,10014,7,0.0,14,627.120205659172,325.9983208706141,0.0,0.8253406156030422,0.0,0.0,0.0,0.0,0.0,1200,20.299353700111368,0.1167611854987221,0.3651395010267895,0.01093706408670793,0.22333333333333333,0.225,0.0,
proposed,ppo,3,10015,7,0.0,15,611.322282830247,317.8045976087027,0.0,0.9509533394737788,0.0,0.0,0.0,0.0,0.0,1200,20.320181262677405,0.14139123444873117,0.5734793859176607,0.0076935648452490565,0.21666666666666667,0.21833333333333332,0.0,
proposed,ppo,3,10016,7,0.0,16,478.33127735794955,311.41554484692995,1.0,0.9900306180973463,0.0,0.0,0.0,0.0,0.0,866,20.191717749912804,0.10024306050287556,0.545654791775961,0.008886999158106968,0.23325635103926096,0.23556581986143188,0.0,
proposed,ppo,3,10017,7,0.0,17,614.515170586953,316.2714866846216,0.0,0.861840956880178,0.0,0.0,0.0,0.0,0.0,1200,20.312408433156975,0.13613312273466133,0.5942417848523874,0.008150528132294615,0.22,0.22166666666666668,0.0,
proposed,ppo,3,10018,7,0.0,18,412.87391639598115,281.22104567922395,1.0,0.9904980377172761,0.0,0.0,0.0,0.0,0.0,761,20.222126028488834,0.12051956424612863,0.35005525291460576,0.008762433982984152,0.21813403416557162,0.22076215505913271,0.0,
proposed,ppo,3,10019,7,0.0,19,615.0394450760735,321.4303718686724,0.0,0.9878026111698964,0.0,0.0,0.0,0.0,0.0,1200,20.33515493177579,0.13663081637156793,0.5185352985951995,0.008102687583304942,0.21333333333333335,0.215,0.0,
proposed,ppo,3,10020,7,0.0,20,540.5035382191545,345.0901304587105,1.0,0.9918941646923896,0.0,0.0,0.0,0.0,0.0,977,20.281129489587258,0.09582421506686359,0.28792223825809,0.008062630432334747,0.2210849539406346,0.22313203684749233,0.0,
proposed,ppo,3,10021,7,0.0,21,546.9364859571496,339.32876572827536,1.0,0.9918057071078902,0.0,0.0,0.0,0.0,0.0,1023,20.25377076039311,0.12746292249241942,0.6642552484853893,0.007986442856891181,0.2287390029325513,0.22971652003910067,0.0,
proposed,ppo,3,10022,7,0.0,22,597.0121446933476,361.1255030004553,1.0,0.9947248131653366,0.0,0.0,0.0,0.0,0.0,1153,20.31259767695092,0.15434128338736547,0.48932536647152924,0.008278963657650138,0.2168256721595837,0.21856027753686036,0.0,
proposed,ppo,3,10023,7,0.0,23,656.5905289806079,349.55610673953396,0.0,0.8870621068638009,0.0,0.0,0.0,0.0,0.0,1200,20.316537349483852,0.0742498803996379,0.26356108800395145,0.006855044110367695,0.21666666666666667,0.21833333333333332,0.0,
proposed,ppo,3,10024,7,0.0,24,434.64137319951567,293.6743099548811,1.0,0.9898497509306898,0.0,0.0,0.0,0.0,0.0,780,20.16936848798897,0.0945652067960949,0.3651394756221719,0.008844936438477956,0.2358974358974359,0.2358974358974359,0.0,
proposed,ppo,3,10025,7,0.0,25,443.4827884881506,299.6482136504785,1.0,0.9897407934824277,0.0,0.0,0.0,0.0,0.0,786,20.1881912800955,0.08194612640221768,0.342477209435002,0.007633413529407432,0.227735368956743,0.23027989821882952,0.0,
proposed,ppo,3,10026,7,0.0,26,565.1931084461676,338.56031468000907,1.0,0.9932283198839273,0.0,0.0,0.0,0.0,0.0,1120,20.27558977208926,0.1786806482799599,0.612359695832845,0.010653539256392314,0.22767857142857142,0.23125,0.0,
proposed,ppo,3,10027,7,0.0,27,434.1429473653388,295.20526171852214,1.0,0.9893851474946003,0.0,0.0,0.0,0.0,0.0,765,20.15625815245005,0.07614318196301062,0.34586112830484406,0.008759372247979532,0.23529411764705882,0.23790849673202613,0.0,
proposed,ppo,3,10028,7,0.0,28,615.0213343571088,317.3681692334477,0.0,0.901056597091448,0.0,0.0,0.0,0.0,0.0,1200,20.295003574511146,0.13463277693817355,0.622531329818518,0.00876332672778517,0.22333333333333333,0.225,0.0,
proposed,ppo,3,10029,7,0.0,29,448.3835514483074,299.0677773091037,1.0,0.9896035496184296,0.0,0.0,0.0,0.0,0.0,813,20.2364690741543,0.10560007172647905,0.45711545651734253,0.007396451908943838,0.21894218942189422,0.22140221402214022,0.0,
proposed,ppo,3,10030,7,0.0,30,433.50332228602383,290.9945304450881,1.0,0.9895963539360197,0.0,0.0,0.0,0.0,0.0,795,20.22162711195152,0.1155691775787932,0.4472972426211794,0.008775419177218054,0.22138364779874214,0.2238993710691824,0.0,
proposed,ppo,3,10031,7,0.0,31,412.12793486579193,280.1961165141218,1.0,0.9923080014853255,0.0,0.0,0.0,0.0,0.0,759,20.210182869109047,0.11895898648841027,0.39922730563304104,0.011859376125813158,0.22924901185770752,0.22661396574440051,0.0,
proposed,ppo,3,10032,7,0.0,32,588.6799107234397,354.4615274569732,1.0,0.9927241414778706,0.0,0.0,0.0,0.0,0.0,1144,20.245312047158794,0.1560578820598674,0.4667804443121198,0.012640981205537185,0.24475524475524477,0.2465034965034965,0.0,
proposed,ppo,3,10033,7,0.0,33,433.0502616826091,286.67965604545327,1.0,0.9892321671380172,0.0,0.0,0.0,0.0,0.0,817,20.25675617484227,0.14249058784560073,0.4843812584500051,0.009266523320588079,0.2178702570379437,0.22031823745410037,0.0,
proposed,ppo,3,10034,7,0.0,34,516.9699654303578,330.5785716630646,1.0,0.9914614887861407,0.0,0.0,0.0,0.0,0.0,953,20.29327300132989,0.11512736219433814,0.34952391681353606,0.010706545505574969,0.21825813221406087,0.22245540398740818,0.0,
proposed,ppo,3,10035,7,0.0,35,557.0344098058138,349.54714408162886,1.0,0.992159230646431,0.0,0.0,0.0,0.0,0.0,1027,20.237018724734487,0.11249046567503279,0.35546483592305445,0.011072583949989561,0.23563777994157742,0.23758519961051608,0.0,
proposed,ppo,3,10036,7,0.0,36,539.2735705614153,326.0302974452113,1.0,0.994218969380382,0.0,0.0,0.0,0.0,0.0,1065,20.293969675297728,0.176219385164077,0.8175532265006095,0.012342295737088846,0.22535211267605634,0.22535211267605634,0.0,
proposed,ppo,3,10037,7,0.0,37,619.9650740814857,323.1928608110668,0.0,0.8618868032539325,0.0,0.0,0.0,0.0,0.0,1200,20.31391077459057,0.12747770059401295,0.33265631846481175,0.007511043213307858,0.21666666666666667,0.21833333333333332,0.0,
proposed,ppo,3,10038,7,0.0,38,535.5237039940326,337.00783795587597,1.0,0.9922801547637482,0.0,0.0,0.0,0.0,0.0,1004,20.228681396104424,0.12885930272197493,0.4147939229061542,0.010061597946912524,0.23904382470119523,0.2410358565737052,0.0,
proposed,ppo,3,10039,7,0.0,39,613.4360907716698,377.3843089968585,1.0,0.9924349727034424,0.0,0.0,0.0,0.0,0.0,1131,20.271985400537556,0.11003100923294926,0.3347821596895078,0.008306168452906566,0.22811671087533156,0.22811671087533156,0.0,
proposed,ppo,3,10040,7,0.0,40,333.7333628467012,242.79593781904373,1.0,0.9857335400570727,0.0,0.0,0.0,0.0,0.0,607,20.15895258382674,0.11651847840253693,0.36084770043355074,0.013205801543382287,0.2273476112026359,0.23064250411861614,0.0,
proposed,ppo,3,10041,7,0.0,41,601.9584485187777,374.83544285499374,1.0,0.9925947966525894,0.0,0.0,0.0,0.0,0.0,1086,20.26051494067598,0.08995429379380589,0.2803893705455767,0.00905741156725484,0.2302025782688766,0.23204419889502761,0.0,
proposed,ppo,3,10042,7,0.0,42,596.1327537547311,369.13904810436003,1.0,0.9924738655292545,0.0,0.0,0.0,0.0,0.0,1087,20.3146157063402,0.1033478186790105,0.4314095867848263,0.009267804600990685,0.21619135234590617,0.21619135234590617,0.0,
proposed,ppo,3,10043,7,0.0,43,614.6851834701678,374.77035771849495,1.0,0.9925209356884479,0.0,0.0,0.0,0.0,0.0,1141,20.24829712536773,0.1164920300956143,0.45620084290432705,0.014128631793817964,0.24189307624890447,0.24189307624890447,0.0,
proposed,ppo,3,10044,7,0.0,44,356.8490220267684,244.87165307896362,1.0,0.9887627707650197,0.0,0.0,0.0,0.0,0.0,707,20.20794516685306,0.18954038659994027,0.4907253412340143,0.010873676131478124,0.2248939179632249,0.22206506364922207,0.0,
proposed,ppo,3,10045,7,0.0,45,421.9837046683391,283.6990036678484,1.0,0.9886437210873635,0.0,0.0,0.0,0.0,0.0,777,20.222205572676415,0.12273227787656106,0.44559224881546383,0.008417331478156945,0.2187902187902188,0.22136422136422138,0.0,
proposed,ppo,3,10046,7,0.0,46,387.46836802551456,244.88513617375156,1.0,0.9899658825242524,0.0,0.0,0.0,0.0,0.0,818,20.230070781499602,0.2401704711069964,0.6948141730968137,0.012687437653013283,0.22982885085574573,0.23227383863080683,0.0,
proposed,ppo,3,10047,7,0.0,47,458.14697787908716,282.19248675198315,1.0,0.9916950941573315,0.0,0.0,0.0,0.0,0.0,939,20.22325270297241,0.2122421033476845,0.5174387389046393,0.012446393321354549,0.23855165069222578,0.2364217252396166,0.0,
proposed,ppo,3,10048,7,0.0,48,585.9964184250374,357.4405279698518,1.0,0.9926126171918243,0.0,0.0,0.0,0.0,0.0,1113,20.282321595942033,0.13899792181595708,0.5219966839071382,0.010401580034213782,0.22821203953279426,0.22731356693620844,0.0,
proposed,ppo,3,10049,7,0.0,49,442.8727365796493,281.81289101309414,1.0,0.9926636968977604,0.0,0.0,0.0,0.0,0.0,871,20.21455945231401,0.17462587078447786,0.9512379440324986,0.013088852325379506,0.23880597014925373,0.23421354764638347,0.0,
proposed,ppo,3,10000,7,0.08,0,175.8702952780681,-97.18471615593234,0.0,0.405049044850361,1.0,1.0,0.0,0.0,1.0,406,18.814190009501363,0.1738518329369132,0.6144044396191463,0.01720165692067939,0.2118292442096278,0.21841002215305572,0.03452813705913109,0.0731956624004646
proposed,ppo,3,10001,7,0.08,1,477.3970929054215,306.6893544298247,1.0,0.9908669116973492,0.0,0.0,0.0,0.0,0.0,908,20.249325441580176,0.14470289197016659,0.40450587618804723,0.011865580487290668,0.22895895738958788,0.22455367104597554,0.0,25.113520777307887
proposed,ppo,3,10002,7,0.08,2,532.0603926356638,279.899605287228,1.0,0.9915350754659163,0.0,0.0,0.0,0.0,0.0,1019,19.580544792969597,0.11940242701419923,0.7681396093220579,0.013934295009401233,0.2187449492228979,0.22762631738267775,0.012127631398784262,1.3399470582941861
proposed,ppo,3,10003,7,0.08,3,453.4114473403989,300.6743993086314,1.0,0.9905433981627825,0.0,0.0,0.0,0.0,0.0,827,20.266560189333372,0.11171466217341747,0.49625348424511945,0.007326491918085996,0.21039903264812576,0.21281741233373638,0.0,
proposed,ppo,3,10004,7,0.08,4,521.3686923526363,326.54233684298094,1.0,0.991560500026397,0.0,0.0,0.0,0.0,0.0,1001,20.30556330613421,0.1549441158948024,0.5272205051265311,0.00707970090493277,0.20929620006344057,0.2112942020614426,0.0,9.772980800599843
proposed,ppo,3,10005,7,0.08,5,491.23148859868803,321.69892759748217,1.0,0.9901080462216456,0.0,0.0,0.0,0.0,0.0,868,20.276120696001698,0.07887365865944775,0.41954546045299035,0.010157915252831674,0.212635536485004,0.212635536485004,0.0,
proposed,ppo,3,10006,7,0.08,6,575.2712280725133,220.9024864431043,1.0,0.9928879537145036,0.0,0.0,0.0,0.0,0.0,1163,19.356160470269284,0.1493526980346182,0.7380997269881631,0.010741565434177272,0.2045047722391701,0.21177027354646324,0.02547474357044265,0.03888913479214978
proposed,ppo,3,10007,7,0.08,7,484.8932804427202,152.02272981684226,0.0,0.7647420690865191,0.0,0.0,0.0,0.0,0.0,1200,18.830542899437237,0.29474880722872343,0.9794997534582549,0.010915251294306169,0.2888827621936798,0.29187261988719304,0.004861883988486023,3.016119828742592
proposed,ppo,3,10008,7,0.08,8,468.8107598673111,290.1634425926482,1.0,0.9907279248020804,0.0,0.0,0.0,0.0,0.0,904,19.832914250066548,0.13953795853072087,0.5740543696683692,0.012422271084196997,0.22181053881624105,0.22750731405958666,0.002829894742904487,3.6050035089721826
proposed,ppo,3,10009,7,0.08,9,436.66565923327164,287.57579702615664,1.0,0.9891700969189396,0.0,0.0,0.0,0.0,0.0,824,20.231586503000674,0.14316301885548482,0.48431892283172473,0.013086178431567709,0.22815533980582525,0.22572815533980584,0.0,
proposed,ppo,3,10010,7,0.08,10,490.58229552851276,280.39329134730195,1.0,0.9913762509499175,0.0,0.0,0.0,0.0,0.0,1013,20.22536342093852,0.21444335575486675,1.068841542511886,0.014687340568681224,0.23640862469141247,0.23640862469141247,0.0,9.20110385012138
proposed,ppo,3,10011,7,0.08,11,398.9006117878352,57.43985513951512,0.0,0.815754299143775,1.0,1.0,0.0,0.0,1.0,903,19.452041940370595,0.20751730251603434,0.5639861207840927,0.009716088278167535,0.25916669297455946,0.2635199692294183,0.002343909761945995,0.5071280998291732
proposed,ppo,3,10012,7,0.08,12,425.2058313721942,172.16793650412012,1.0,0.9886442320830165,0.0,0.0,0.0,0.0,0.0,834,18.82831430450582,0.11215747195843884,0.48500263391630377,0.015133023269840782,0.2121430175195781,0.22403660109288973,0.03238250079562167,1.1438716366970436
proposed,ppo,3,10013,7,0.08,13,523.8905491744908,311.2552573663798,1.0,0.991582435594723,0.0,0.0,0.0,0.0,0.0,975,19.8820075525024,0.10531799727371871,0.35636575957314703,0.014027829369864403,0.22054782243875357,0.22792526220664,0.0056782765735563555,2.14146462857233
proposed,ppo,3,10014,7,0.08,14,32.12068476105701,-115.42441716286245,0.0,0.06178156835009782,1.0,1.0,0.0,0.0,1.0,92,18.360224125160382,0.11764171652000036,0.18563627913479452,0.015126349556300303,0.20040343572264133,0.22214256615742392,0.006383197552089468,2.4764749512466135
proposed,ppo,3,10015,7,0.08,15,612.8180732230556,318.8664109599336,0.0,0.950805010541337,0.0,0.0,0.0,0.0,0.0,1200,20.316822403752596,0.13904074365359223,0.5732096986476728,0.007537278241167466,0.21666666666666667,0.21833333333333332,0.0,8.732871006523151
proposed,ppo,3,10016,7,0.08,16,482.68245847730367,255.31728317203502,1.0,0.9903487073513156,0.0,0.0,0.0,0.0,0.0,905,19.344714999183218,0.09152180853869477,0.4895570731416528,0.015469010859645532,0.2284552578109404,0.23747127424946146,0.01567804241821528,0.8752402869876047
