stress_label,density,n_seeds,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,mean_speed_kmh,mean_lane_deviation,ttc_risk,risk_gate_rate,continuous_risk_penalty,event_risk_penalty,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed_gated_risk,0.2,3,0.05033222956847166,0.014648451248908255,0.023094010767585018,0.0,0.023094010767585018,17.416314932600017,21.720089268707362,25.757409290014717,0.2622944032491867,0.040065366345267105,0.00610185704148038,0.022884275009631326,10.408597784778877,0.23094010767585024,0.01628661323897564,0.006296222065680257,0.008305865491798833,0.017625183024717016
proposed_gated_risk,0.25,3,0.01999999999999999,0.018875599716422362,0.08082903768654762,0.0,0.08082903768654762,23.967688409169796,20.480858095375517,78.07570428756956,0.448992498394547,0.028041705290008906,0.004033229993618882,0.05047936800436436,5.686448105338176,0.8082903768654762,0.01975686021288758,0.003054850457919206,0.00505659331448616,0.02493433259177986
