#{"t_start": 1782848463.596705, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
283.296432,1251,22.3822,1.0,0.0,531.1202728016642,283.2964323203822,0.0,0.0,0.0,0.0,0.9924959989424472,1251,16.313190582966516,0.13577655896463867,0.4769675265339439,0.0533503157560893,0.3018385302439201,0.2970423669837933,0.01748024537781276,2.2955619499305735,0.7585931254996003,68.86354403814805,0.0,951,33,29,889,0.7601918465227818,0.026378896882494004,0.023181454836131096,0.7106314948041567,4.0
30.109964,1500,52.298316,0.0,0.0,416.2246394644946,30.10996354630145,0.0,0.0,0.0,0.0,0.6152972992227541,1500,11.135319485112491,0.17815105452918556,0.36332682952993545,0.04720607253909111,0.47826667241255444,0.4773019761244456,0.02319562023841949,3.200480136294678,0.6253333333333333,191.9642481548561,0.0,645,185,4,456,0.43,0.12333333333333334,0.0026666666666666666,0.304,4.0
