variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed_wo_ttc,ppo,1,0.0,1.0,0.9916887523985382,0.0,0.0,0.0,572.5232532824613,368.87461315915374,1103.22,18.30619742116763,0.05794286803255714,0.012745424272501535,0.22766503279955447,0.0,
proposed_wo_ttc,ppo,1,0.08,0.82,0.9167427524136593,0.12,0.0,0.12,533.6575113138869,312.14605175187336,1064.92,17.940175198446266,0.06660105781096283,0.019700470471765593,0.24396393399702024,0.004343748882936915,7.054829905377615
proposed_wo_ttc,ppo,1,0.15,0.66,0.9045136090859529,0.2,0.0,0.2,488.44941196916113,244.20284536762526,1138.32,16.217742145378498,0.10355127781326023,0.03338929294610209,0.3191419187803518,0.0158621548596265,3.336625929328795
