variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,0,10000,7,0.0,0,430.3897918774299,256.5574873638594,1.0,0.9907193097108663,0.0,0.0,0.0,0.0,0.0,933,20.148277893538314,0.25753596254020344,0.7357767205199226,0.020241350929241824,0.22231238371306294,0.22118326833138258,0.0,
proposed,ppo,0,10001,7,0.0,1,451.50851897857785,283.0018509421035,1.0,0.9905732772468061,0.0,0.0,0.0,0.0,0.0,910,20.130713366660196,0.1943884009363788,0.6362278304812266,0.020309048218673076,0.22428063743717067,0.2206396473633064,0.0,
proposed,ppo,0,10002,7,0.0,2,469.1399687422262,286.9175498952827,1.0,0.9912333140784941,0.0,0.0,0.0,0.0,0.0,984,20.16445811403735,0.22836373351753622,0.4879895562530776,0.019902039869173573,0.22345683517737117,0.2185793075013936,0.0,
proposed,ppo,0,10003,7,0.0,3,422.6730922540369,278.7338527684901,1.0,0.9896892891344963,0.0,0.0,0.0,0.0,0.0,832,20.157070445472623,0.17701422115123971,0.339173096514841,0.0165211084386101,0.20832188255511797,0.2103168276640085,0.0,
proposed,ppo,0,10004,7,0.0,4,569.5129568307541,361.6122255423284,1.0,0.9912003940228254,0.0,0.0,0.0,0.0,0.0,1007,20.19229582816514,0.07025014137886854,0.3850773244737013,0.01573501768787396,0.20814957057589215,0.209802600572694,0.0,
proposed,ppo,0,10005,7,0.0,5,395.4324224344559,242.4718743564972,1.0,0.9908641890090618,0.0,0.0,0.0,0.0,0.0,873,20.16877141587744,0.27386100586001016,0.6184157474864442,0.016792806749790053,0.20903478509918247,0.20906770297615251,0.0,
proposed,ppo,0,10006,7,0.0,6,530.8692240118137,305.85356878960437,1.0,0.9929204617856323,0.0,0.0,0.0,0.0,0.0,1110,20.19913163428391,0.22433567703620885,0.6822399396024308,0.01745647417406577,0.2103245937072479,0.21052839154595726,0.0,
proposed,ppo,0,10007,7,0.0,7,735.1012707008873,416.37067510020023,1.0,0.9945589750164129,0.0,0.0,0.0,0.0,0.0,1457,20.194098403899684,0.16881442847194023,0.6130272359830813,0.018367338529292572,0.2285037585620448,0.22851593018232672,0.0,
proposed,ppo,0,10008,7,0.0,8,458.60137551602133,296.86389637749517,1.0,0.9900708112610448,0.0,0.0,0.0,0.0,0.0,891,20.134838984590605,0.16186948724650632,0.34743955414410405,0.01908341967568688,0.22040595243006578,0.21857322158770662,0.0,
proposed,ppo,0,10009,7,0.0,9,434.27383673627037,285.7769169873525,1.0,0.9891783648374117,0.0,0.0,0.0,0.0,0.0,830,20.111420121014497,0.14119456405070815,0.5671047135035447,0.01774225538955575,0.21624191022781003,0.2164877276822745,0.0,
proposed,ppo,0,10010,7,0.0,10,473.6227359113169,283.1858681378106,1.0,0.9916548621039628,0.0,0.0,0.0,0.0,0.0,1017,20.137366785552167,0.24413176731879993,0.4712392568687901,0.020240248729462937,0.23079900626704875,0.2341015988277709,0.0,
proposed,ppo,0,10011,7,0.0,11,542.8124222740498,337.2330977662614,1.0,0.9926211558424396,0.0,0.0,0.0,0.0,0.0,1061,20.184784037513634,0.16349950000830327,0.3008630678371112,0.01587001123692942,0.21226988751072573,0.21382927186752018,0.0,
proposed,ppo,0,10012,7,0.0,12,408.74267105189347,275.07150565126756,1.0,0.9888707090574693,0.0,0.0,0.0,0.0,0.0,782,20.10376108199756,0.15130338469103036,0.3680378879000931,0.019153907274603463,0.2198295463686404,0.21774617470133945,0.0,
proposed,ppo,0,10013,7,0.0,13,473.6182825975237,292.811756255158,1.0,0.9924417579739705,0.0,0.0,0.0,0.0,0.0,959,20.146889840373344,0.1984213736597792,0.5702744694876407,0.017440194939481672,0.2151775059908846,0.21519943963002114,0.0,
proposed,ppo,0,10014,7,0.0,14,733.9921319628684,416.7409185660972,1.0,0.9947990360298936,0.0,0.0,0.0,0.0,0.0,1456,20.21291831578013,0.17057740636049912,0.5175311502234422,0.01829746167353293,0.21836055225723391,0.2177444793038316,0.0,
