#{"t_start": 1782900107.209622, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-20.759628,600,4.343199,0.0,0.0,6.297764840320515,-20.75962761476755,0.0,0.0,0.0,0.0,0.11138299883573925,600,0.7510627169593818,0.21266304536404773,0.5632050835031851,0.8025537027418613,0.7654124968312681,0.6111137154450019,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-22.724863,600,9.044927,0.0,0.0,4.33967330963176,-22.72486291671926,0.0,0.0,0.0,0.0,0.09517668094882865,600,0.7275445776890761,0.33274739526032615,0.9416631168616743,0.8164273759474358,0.8375720549188554,0.6338021286204457,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-16.918059,600,12.439452,0.0,0.0,10.67568848084782,-16.9180593774908,0.0,0.0,0.0,0.0,0.12813654606950975,600,0.969592602184789,0.06399967778791944,0.189949521271004,0.7858088733255864,0.7271849141642451,0.5919861882676681,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-16.456876,600,17.069137,0.0,0.0,10.986086464056648,-16.456876455768843,0.0,0.0,0.0,0.0,0.13666934374009507,600,0.9656078715361338,0.121806706016947,0.26856332527037013,0.8142875224476059,0.7455389920125405,0.6059220631917318,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.75,0.0
-12.318486,600,20.424002,0.0,0.0,12.346619222812002,-12.318486468457557,0.0,0.0,0.0,0.0,0.1969401306712143,600,1.060649047927649,0.11203363457911392,0.2585628455089568,0.8384895715676248,0.7300014265875021,0.5802497612933318,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.5,0.0
-7.147236,600,24.756092,0.0,0.0,14.079681768320157,-7.147235978178059,0.0,0.0,0.0,0.0,0.23043077125539557,600,1.5534988544516226,0.45501932945064655,1.5588344309116664,0.8425394158934554,0.6828732409576574,0.5200066927572091,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.75,0.0
-0.690352,600,29.25316,0.0,0.0,18.29712173739659,-0.6903518556757385,0.0,0.0,0.0,0.0,0.2920362425208656,600,1.7847867654921925,0.30795179356968944,0.9946862451419312,0.7989685999477903,0.6618282719453176,0.5692034298181534,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0
-5.067436,260,30.764973,0.0,1.0,-2.4965349820749436,-5.067435868181088,0.0,0.0,0.0,1.0,0.1826943874285462,260,2.0031149585307975,0.38948743291814814,1.041817544742075,0.7831618169752451,0.5744628517673566,0.45264954773279337,0.0,nan,0.0038461538461538464,0.0,2.5,0,0,0,0,0.0,0.0,0.0,0.0,2.5,0.0
-4.813254,157,31.668078,0.0,1.0,-4.45083378228074,-4.813254341370687,0.0,0.0,0.0,1.0,0.14207208499232288,157,2.3427255180357993,0.3001786960527594,1.0390484362251748,0.7431037059635114,0.5174879987908018,0.5032887388566497,0.0,nan,0.006369426751592357,0.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
6.639006,600,36.380908,0.0,0.0,14.040294672061753,6.639005537498091,0.0,0.0,0.0,0.0,0.44396194004890743,600,2.520272275892667,0.9729122608134261,2.0,0.810492685586214,0.6083434455096721,0.4966284474730492,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.5,0.0
-16.909097,133,37.201837,0.0,1.0,-5.151156182564552,-16.90909699248815,0.0,0.0,0.0,1.0,0.18054936995980428,133,5.04819054595464,0.884572045533161,2.0,0.729765105012216,0.4316867836435935,0.3727578404254483,0.0,nan,0.007518796992481203,0.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,0.0
