#{"t_start": 1782900107.2144706, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-23.62476,600,4.338365,0.0,0.0,4.838643158689974,-23.624759757610548,0.0,0.0,0.0,0.0,0.08186395543481582,600,0.6490687877845726,0.16001704807846154,0.3461521612101024,0.8032403222564608,0.8173110445650915,0.617980583794415,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-21.444301,600,9.039945,0.0,0.0,6.163707577359111,-21.444300748397307,0.0,0.0,0.0,0.0,0.12079484876410479,600,0.7126613057514336,0.08607370082416209,0.2652383232580429,0.8753697544895113,0.844190313971291,0.6236782266572117,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-20.128425,600,12.434494,0.0,0.0,5.8613657119870926,-20.128425054646115,0.0,0.0,0.0,0.0,0.11969640297867706,600,0.8647057232728574,0.5413224122705694,0.9992352799236501,0.8296351042265694,0.7535233261063695,0.6201707631101211,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-17.496189,600,17.064277,0.0,0.0,9.679497817935935,-17.496189235721324,0.0,0.0,0.0,0.0,0.14546872851035697,600,0.8904270718793771,0.05365604291162975,0.12486156241686273,0.862149577025945,0.8055015957355499,0.6500556086500485,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.75,0.0
-15.111045,600,20.419304,0.0,0.0,6.3085368007793,-15.111045375863002,0.0,0.0,0.0,0.0,0.1961562074582447,600,1.1070512816661124,0.5501763054708556,0.9990319657129945,0.8488673795976986,0.7430642236520847,0.601515076905489,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.5,0.0
-9.269241,600,24.751222,0.0,0.0,13.341479564249472,-9.2692412518478,0.0,0.0,0.0,0.0,0.21200063220091547,600,1.3952813347173834,0.31890227775699953,0.9458252260906255,0.7830698213477929,0.7243818574150404,0.5644666455686093,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.75,0.0
-0.367343,600,29.248266,0.0,0.0,15.921369210672324,-0.36734320888153477,0.0,0.0,0.0,0.0,0.3057324061927438,600,1.9417735254099744,0.4198475801311191,0.9985923418678941,0.8190610182782014,0.6414043267071247,0.5260329883297284,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0
9.030038,600,32.710937,0.0,0.0,24.212471282842433,9.030038324932702,0.0,0.0,0.0,0.0,0.33246008945038313,600,2.5027501724159045,0.3433666015734723,1.2361221403127045,0.8132247663817058,0.6090777029593786,0.514638842145602,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0
16.519973,600,37.465627,0.0,0.0,28.47632974224057,16.519972947201136,0.0,0.0,0.0,0.0,0.4727269358693619,600,2.8821776197731426,0.32141742413033136,0.9989042151655988,0.8429358637332917,0.5575065504511197,0.4687427793443203,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.25,0.0
18.216776,600,41.060215,0.0,0.0,26.272977076375927,18.216776299918507,0.0,0.0,0.0,0.0,0.4976762587243518,600,2.936327265271555,0.5912074095863227,2.0,0.8011092523361246,0.5314123872419199,0.4496050676703453,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,65.5,0.0
